sample	site	sample_type	in_metadata_exact	match_status	metadata_sample_norm_match	n_norm_matches
OSBS-104-1-Rh	OSBS	Rh	yes	exact_match	OSBS-104-1-Rh	1
OSBS-104-1-Ro	OSBS	Ro	yes	exact_match	OSBS-104-1-Ro	1
OSBS-106-1-No	OSBS	No	yes	exact_match	OSBS-106-1-No	1
OSBS-106-1-Rh	OSBS	Rh	yes	exact_match	OSBS-106-1-Rh	1
OSBS-106-1-Ro	OSBS	Ro	yes	exact_match	OSBS-106-1-Ro	1
OSBS-104-1-No	OSBS	No	yes	exact_match	OSBS-104-1-No	1
OSBS-107-Rh	OSBS	Rh	yes	exact_match	OSBS-107-Rh	1
OSBS-107-Ro	OSBS	Ro	yes	exact_match	OSBS-107-Ro	1
OSBS-107-No	OSBS	No	yes	exact_match	OSBS-107-No	1
OSBS-109-4-Rh	OSBS	Rh	yes	exact_match	OSBS-109-4-Rh	1
OSBS-109-4-Ro	OSBS	Ro	yes	exact_match	OSBS-109-4-Ro	1
OSBS-109-4-No	OSBS	No	yes	exact_match	OSBS-109-4-No	1
OSBS-110-1-Rh	OSBS	Rh	yes	exact_match	OSBS-110-1-Rh	1
OSBS-12-1-No	OSBS	No	yes	exact_match	OSBS-12-1-No	1
OSBS-12-1-Rh	OSBS	Rh	yes	exact_match	OSBS-12-1-Rh	1
OSBS-12-1-Ro	OSBS	Ro	yes	exact_match	OSBS-12-1-Ro	1
OSBS-1-2-No	OSBS	No	yes	exact_match	OSBS-1-2-No	1
OSBS-1-2-Rh	OSBS	Rh	yes	exact_match	OSBS-1-2-Rh	1
OSBS-1-2-Ro	OSBS	Ro	yes	exact_match	OSBS-1-2-Ro	1
OSBS-14-3-No	OSBS	No	yes	exact_match	OSBS-14-3-No	1
OSBS-110-1-No	OSBS	No	yes	exact_match	OSBS-110-1-No	1
OSBS-14-3-Ro	OSBS	Ro	yes	exact_match	OSBS-14-3-Ro	1
OSBS-14-3-Rh	OSBS	Rh	yes	exact_match	OSBS-14-3-Rh	1
OSBS-18-5-Rh	OSBS	Rh	yes	exact_match	OSBS-18-5-Rh	1
OSBS-18-5-Ro	OSBS	Ro	yes	exact_match	OSBS-18-5-Ro	1
OSBS-18-5-No	OSBS	No	yes	exact_match	OSBS-18-5-No	1
OSBS-20-1-No	OSBS	No	yes	exact_match	OSBS-20-1-No	1
OSBS-20-1-Ro	OSBS	Ro	yes	exact_match	OSBS-20-1-Ro	1
OSBS-20-1-Rh	OSBS	Rh	yes	exact_match	OSBS-20-1-Rh	1
OSBS-21-2-No	OSBS	No	yes	exact_match	OSBS-21-2-No	1
OSBS-21-2-Rh	OSBS	Rh	yes	exact_match	OSBS-21-2-Rh	1
OSBS-21-2-Ro	OSBS	Ro	yes	exact_match	OSBS-21-2-Ro	1
OSBS-2-3-Rh	OSBS	Rh	yes	exact_match	OSBS-2-3-Rh	1
OSBS-2-3-No	OSBS	No	yes	exact_match	OSBS-2-3-No	1
OSBS-2-3-Ro	OSBS	Ro	yes	exact_match	OSBS-2-3-Ro	1
OSBS-25-1-Ro	OSBS	Ro	yes	exact_match	OSBS-25-1-Ro	1
OSBS-25-1-Rh	OSBS	Rh	yes	exact_match	OSBS-25-1-Rh	1
OSBS-28-1-Rh	OSBS	Rh	yes	exact_match	OSBS-28-1-Rh	1
OSBS-28-1-No	OSBS	No	yes	exact_match	OSBS-28-1-No	1
OSBS-28-1-Ro	OSBS	Ro	yes	exact_match	OSBS-28-1-Ro	1
OSBS-29-1-Ro	OSBS	Ro	yes	exact_match	OSBS-29-1-Ro	1
OSBS-29-1-Rh	OSBS	Rh	yes	exact_match	OSBS-29-1-Rh	1
OSBS-30-1-Rh	OSBS	Rh	yes	exact_match	OSBS-30-1-Rh	1
OSBS-30-1-Ro	OSBS	Ro	yes	exact_match	OSBS-30-1-Ro	1
OSBS-31-1-Ro	OSBS	Ro	yes	exact_match	OSBS-31-1-Ro	1
OSBS-32-1-Rh	OSBS	Rh	yes	exact_match	OSBS-32-1-Rh	1
OSBS-31-1-Rh	OSBS	Rh	yes	exact_match	OSBS-31-1-Rh	1
OSBS-32-1-Ro	OSBS	Ro	yes	exact_match	OSBS-32-1-Ro	1
OSBS-34-1-No	OSBS	No	yes	exact_match	OSBS-34-1-No	1
OSBS-34-1-Rh	OSBS	Rh	yes	exact_match	OSBS-34-1-Rh	1
OSBS-34-1-Ro	OSBS	Ro	yes	exact_match	OSBS-34-1-Ro	1
OSBS-35-1-Rh	OSBS	Rh	yes	exact_match	OSBS-35-1-Rh	1
OSBS-35-1-Ro	OSBS	Ro	yes	exact_match	OSBS-35-1-Ro	1
OSBS-35-2-Rh	OSBS	Rh	yes	exact_match	OSBS-35-2-Rh	1
OSBS-35-2-Ro	OSBS	Ro	yes	exact_match	OSBS-35-2-Ro	1
OSBS-35-2-No	OSBS	No	yes	exact_match	OSBS-35-2-No	1
OSBS-36-1-Rh	OSBS	Rh	yes	exact_match	OSBS-36-1-Rh	1
OSBS-36-1-Ro	OSBS	Ro	yes	exact_match	OSBS-36-1-Ro	1
OSBS-36-4-No	OSBS	No	yes	exact_match	OSBS-36-4-No	1
OSBS-36-4-Rh	OSBS	Rh	yes	exact_match	OSBS-36-4-Rh	1
OSBS-36-4-Ro	OSBS	Ro	yes	exact_match	OSBS-36-4-Ro	1
OSBS-37-1-No	OSBS	No	yes	exact_match	OSBS-37-1-No	1
OSBS-37-1-Rh	OSBS	Rh	yes	exact_match	OSBS-37-1-Rh	1
OSBS-37-1-Ro	OSBS	Ro	yes	exact_match	OSBS-37-1-Ro	1
OSBS-36-1-No	OSBS	No	yes	exact_match	OSBS-36-1-No	1
OSBS-38-1-Rh	OSBS	Rh	yes	exact_match	OSBS-38-1-Rh	1
OSBS-38-1-Ro	OSBS	Ro	yes	exact_match	OSBS-38-1-Ro	1
OSBS-38-2-Rh	OSBS	Rh	yes	exact_match	OSBS-38-2-Rh	1
OSBS-38-2-Ro	OSBS	Ro	yes	exact_match	OSBS-38-2-Ro	1
OSBS-41-3-No	OSBS	No	yes	exact_match	OSBS-41-3-No	1
OSBS-38-1-No	OSBS	No	yes	exact_match	OSBS-38-1-No	1
OSBS-41-3-Rh	OSBS	Rh	yes	exact_match	OSBS-41-3-Rh	1
OSBS-41-3-Ro	OSBS	Ro	yes	exact_match	OSBS-41-3-Ro	1
OSBS-4-3-Rh	OSBS	Rh	yes	exact_match	OSBS-4-3-Rh	1
OSBS-4-3-Ro	OSBS	Ro	yes	exact_match	OSBS-4-3-Ro	1
OSBS-44-1-No	OSBS	No	yes	exact_match	OSBS-44-1-No	1
OSBS-44-1-Rh	OSBS	Rh	yes	exact_match	OSBS-44-1-Rh	1
OSBS-44-1-Ro	OSBS	Ro	yes	exact_match	OSBS-44-1-Ro	1
OSBS-45-1-No	OSBS	No	yes	exact_match	OSBS-45-1-No	1
OSBS-4-3-No	OSBS	No	yes	exact_match	OSBS-4-3-No	1
OSBS-45-1-Ro	OSBS	Ro	yes	exact_match	OSBS-45-1-Ro	1
OSBS-46-1-No	OSBS	No	yes	exact_match	OSBS-46-1-No	1
OSBS-45-1-Rh	OSBS	Rh	yes	exact_match	OSBS-45-1-Rh	1
OSBS-46-1-Rh	OSBS	Rh	yes	exact_match	OSBS-46-1-Rh	1
OSBS-46-1-Ro	OSBS	Ro	yes	exact_match	OSBS-46-1-Ro	1
OSBS-49-1-Rh	OSBS	Rh	yes	exact_match	OSBS-49-1-Rh	1
OSBS-49-1-No	OSBS	No	yes	exact_match	OSBS-49-1-No	1
OSBS-49-1-Ro	OSBS	Ro	yes	exact_match	OSBS-49-1-Ro	1
OSBS-51-1-No	OSBS	No	yes	exact_match	OSBS-51-1-No	1
OSBS-51-1-Ro	OSBS	Ro	yes	exact_match	OSBS-51-1-Ro	1
OSBS-51-1-Rh	OSBS	Rh	yes	exact_match	OSBS-51-1-Rh	1
OSBS-52-1-No	OSBS	No	yes	exact_match	OSBS-52-1-No	1
OSBS-52-1-Ro	OSBS	Ro	yes	exact_match	OSBS-52-1-Ro	1
OSBS-52-1-Rh	OSBS	Rh	yes	exact_match	OSBS-52-1-Rh	1
OSBS-52-2-Rh	OSBS	Rh	yes	exact_match	OSBS-52-2-Rh	1
OSBS-52-2-Ro	OSBS	Ro	yes	exact_match	OSBS-52-2-Ro	1
OSBS-52-2-No	OSBS	No	yes	exact_match	OSBS-52-2-No	1
OSBS-52-3-Rh	OSBS	Rh	yes	exact_match	OSBS-52-3-Rh	1
OSBS-52-3-No	OSBS	No	yes	exact_match	OSBS-52-3-No	1
OSBS-52-3-Ro	OSBS	Ro	yes	exact_match	OSBS-52-3-Ro	1
OSBS-52-5-Rh	OSBS	Rh	yes	exact_match	OSBS-52-5-Rh	1
OSBS-52-5-Ro	OSBS	Ro	yes	exact_match	OSBS-52-5-Ro	1
OSBS-52-5-No	OSBS	No	yes	exact_match	OSBS-52-5-No	1
OSBS-55-1-No	OSBS	No	yes	exact_match	OSBS-55-1-No	1
OSBS-55-1-Rh	OSBS	Rh	yes	exact_match	OSBS-55-1-Rh	1
OSBS-55-1-Ro	OSBS	Ro	yes	exact_match	OSBS-55-1-Ro	1
OSBS-5-5-Rh	OSBS	Rh	yes	exact_match	OSBS-5-5-Rh	1
OSBS-5-5-Ro	OSBS	Ro	yes	exact_match	OSBS-5-5-Ro	1
OSBS-5-5-No	OSBS	No	yes	exact_match	OSBS-5-5-No	1
OSBS-58-1-Rh	OSBS	Rh	yes	exact_match	OSBS-58-1-Rh	1
OSBS-58-1-Ro	OSBS	Ro	yes	exact_match	OSBS-58-1-Ro	1
OSBS-58-1-No	OSBS	No	yes	exact_match	OSBS-58-1-No	1
OSBS-59-1-No	OSBS	No	yes	exact_match	OSBS-59-1-No	1
OSBS-59-1-Rh	OSBS	Rh	yes	exact_match	OSBS-59-1-Rh	1
OSBS-59-1-Ro	OSBS	Ro	yes	exact_match	OSBS-59-1-Ro	1
OSBS-6-1-No	OSBS	No	yes	exact_match	OSBS-6-1-No	1
OSBS-6-1-Rh	OSBS	Rh	yes	exact_match	OSBS-6-1-Rh	1
OSBS-6-1-Ro	OSBS	Ro	yes	exact_match	OSBS-6-1-Ro	1
OSBS-65-1-No	OSBS	No	yes	exact_match	OSBS-65-1-No	1
OSBS-65-1-Rh	OSBS	Rh	yes	exact_match	OSBS-65-1-Rh	1
OSBS-66-1-No	OSBS	No	yes	exact_match	OSBS-66-1-No	1
OSBS-67-1-No	OSBS	No	yes	exact_match	OSBS-67-1-No	1
OSBS-66-1-Rh	OSBS	Rh	yes	exact_match	OSBS-66-1-Rh	1
OSBS-67-1-Rh	OSBS	Rh	yes	exact_match	OSBS-67-1-Rh	1
OSBS-67-1-Ro	OSBS	Ro	yes	exact_match	OSBS-67-1-Ro	1
OSBS-68-1-Rh	OSBS	Rh	yes	exact_match	OSBS-68-1-Rh	1
OSBS-68-1-Ro	OSBS	Ro	yes	exact_match	OSBS-68-1-Ro	1
OSBS-68-1-No	OSBS	No	yes	exact_match	OSBS-68-1-No	1
OSBS-69-1-No	OSBS	No	yes	exact_match	OSBS-69-1-No	1
OSBS-69-1-Ro	OSBS	Ro	yes	exact_match	OSBS-69-1-Ro	1
OSBS-69-1-Rh	OSBS	Rh	yes	exact_match	OSBS-69-1-Rh	1
OSBS-70-3-Rh	OSBS	Rh	yes	exact_match	OSBS-70-3-Rh	1
OSBS-70-3-Ro	OSBS	Ro	yes	exact_match	OSBS-70-3-Ro	1
OSBS-71-1-No	OSBS	No	yes	exact_match	OSBS-71-1-No	1
OSBS-71-1-Rh	OSBS	Rh	yes	exact_match	OSBS-71-1-Rh	1
OSBS-71-1-Ro	OSBS	Ro	yes	exact_match	OSBS-71-1-Ro	1
OSBS-72-1-No	OSBS	No	yes	exact_match	OSBS-72-1-No	1
OSBS-72-1-Rh	OSBS	Rh	yes	exact_match	OSBS-72-1-Rh	1
OSBS-72-1-Ro	OSBS	Ro	yes	exact_match	OSBS-72-1-Ro	1
OSBS-70-3-No	OSBS	No	yes	exact_match	OSBS-70-3-No	1
OSBS-73-2-No	OSBS	No	yes	exact_match	OSBS-73-2-No	1
OSBS-73-2-Rh	OSBS	Rh	yes	exact_match	OSBS-73-2-Rh	1
OSBS-73-2-Ro	OSBS	Ro	yes	exact_match	OSBS-73-2-Ro	1
OSBS-74-3-Rh	OSBS	Rh	yes	exact_match	OSBS-74-3-Rh	1
OSBS-74-3-Ro	OSBS	Ro	yes	exact_match	OSBS-74-3-Ro	1
OSBS-7-4-No	OSBS	No	yes	exact_match	OSBS-7-4-No	1
OSBS-7-4-Rh	OSBS	Rh	yes	exact_match	OSBS-7-4-Rh	1
OSBS-7-4-Ro	OSBS	Ro	yes	exact_match	OSBS-7-4-Ro	1
OSBS-74-3-No	OSBS	No	yes	exact_match	OSBS-74-3-No	1
OSBS-75-2-No	OSBS	No	yes	exact_match	OSBS-75-2-No	1
OSBS-75-2-Rh	OSBS	Rh	yes	exact_match	OSBS-75-2-Rh	1
OSBS-75-2-Ro	OSBS	Ro	yes	exact_match	OSBS-75-2-Ro	1
OSBS-80-2-No	OSBS	No	yes	exact_match	OSBS-80-2-No	1
OSBS-80-2-Rh	OSBS	Rh	yes	exact_match	OSBS-80-2-Rh	1
OSBS-80-2-Ro	OSBS	Ro	yes	exact_match	OSBS-80-2-Ro	1
OSBS-81-1-No	OSBS	No	yes	exact_match	OSBS-81-1-No	1
OSBS-81-1-Ro	OSBS	Ro	yes	exact_match	OSBS-81-1-Ro	1
OSBS-81-1-Rh	OSBS	Rh	yes	exact_match	OSBS-81-1-Rh	1
OSBS-82-1-Rh	OSBS	Rh	yes	exact_match	OSBS-82-1-Rh	1
OSBS-82-1-No	OSBS	No	yes	exact_match	OSBS-82-1-No	1
OSBS-82-1-Ro	OSBS	Ro	yes	exact_match	OSBS-82-1-Ro	1
OSBS-83-1-Rh	OSBS	Rh	yes	exact_match	OSBS-83-1-Rh	1
OSBS-83-1-Ro	OSBS	Ro	yes	exact_match	OSBS-83-1-Ro	1
OSBS-83-1-No	OSBS	No	yes	exact_match	OSBS-83-1-No	1
OSBS-84-1-No	OSBS	No	yes	exact_match	OSBS-84-1-No	1
OSBS-84-1-Rh	OSBS	Rh	yes	exact_match	OSBS-84-1-Rh	1
OSBS-84-1-Ro	OSBS	Ro	yes	exact_match	OSBS-84-1-Ro	1
OSBS-85-1-Rh	OSBS	Rh	yes	exact_match	OSBS-85-1-Rh	1
OSBS-85-1-Ro	OSBS	Ro	yes	exact_match	OSBS-85-1-Ro	1
OSBS-85-1-No	OSBS	No	yes	exact_match	OSBS-85-1-No	1
OSBS-8-5-No	OSBS	No	yes	exact_match	OSBS-8-5-No	1
OSBS-8-5-Rh	OSBS	Rh	yes	exact_match	OSBS-8-5-Rh	1
OSBS-8-5-Ro	OSBS	Ro	yes	exact_match	OSBS-8-5-Ro	1
OSBS-86-1-Rh	OSBS	Rh	yes	exact_match	OSBS-86-1-Rh	1
OSBS-86-1-Ro	OSBS	Ro	yes	exact_match	OSBS-86-1-Ro	1
OSBS-86-1-No	OSBS	No	yes	exact_match	OSBS-86-1-No	1
OSBS-88-1-Rh	OSBS	Rh	yes	exact_match	OSBS-88-1-Rh	1
OSBS-88-1-Ro	OSBS	Ro	yes	exact_match	OSBS-88-1-Ro	1
OSBS-89-1-No	OSBS	No	yes	exact_match	OSBS-89-1-No	1
OSBS-89-1-Rh	OSBS	Rh	yes	exact_match	OSBS-89-1-Rh	1
OSBS-89-1-Ro	OSBS	Ro	yes	exact_match	OSBS-89-1-Ro	1
OSBS-88-1-No	OSBS	No	yes	exact_match	OSBS-88-1-No	1
OSBS-90-1-Rh	OSBS	Rh	yes	exact_match	OSBS-90-1-Rh	1
OSBS-90-1-Ro	OSBS	Ro	yes	exact_match	OSBS-90-1-Ro	1
OSBS-91-1-Rh	OSBS	Rh	yes	exact_match	OSBS-91-1-Rh	1
OSBS-91-1-No	OSBS	No	yes	exact_match	OSBS-91-1-No	1
OSBS-91-1-Ro	OSBS	Ro	yes	exact_match	OSBS-91-1-Ro	1
OSBS-95-3-Rh	OSBS	Rh	yes	exact_match	OSBS-95-3-Rh	1
OSBS-97-2-Rh	OSBS	Rh	yes	exact_match	OSBS-97-2-Rh	1
OSBS-95-3-Ro	OSBS	Ro	yes	exact_match	OSBS-95-3-Ro	1
OSBS-99-No	OSBS	No	yes	exact_match	OSBS-99-No	1
OSBS-97-2-Ro	OSBS	Ro	yes	exact_match	OSBS-97-2-Ro	1
OSBS-99-Rh	OSBS	Rh	yes	exact_match	OSBS-99-Rh	1
OSBS-99-Ro	OSBS	Ro	yes	exact_match	OSBS-99-Ro	1
OSBS-CEVI-50-3-Rh	OSBS	Rh	yes	exact_match	OSBS-CEVI-50-3-Rh	1
OSBS-CEVI-50-3-Ro	OSBS	Ro	yes	exact_match	OSBS-CEVI-50-3-Ro	1
OSBS-CEVI-50-3-No	OSBS	No	yes	exact_match	OSBS-CEVI-50-3-No	1
OSBS-DETR-64-3-No	OSBS	No	yes	exact_match	OSBS-DETR-64-3-No	1
OSBS-DETR-64-3-Rh	OSBS	Rh	yes	exact_match	OSBS-DETR-64-3-Rh	1
OSBS-DETR-64-3-Ro	OSBS	Ro	yes	exact_match	OSBS-DETR-64-3-Ro	1
OSBS-LEHI-62-5-Rh	OSBS	Rh	yes	exact_match	OSBS-LEHI-62-5-Rh	1
OSBS-LEHI-62-5-Ro	OSBS	Ro	yes	exact_match	OSBS-LEHI-62-5-Ro	1
OSBS-MOCE-52-4-No	OSBS	No	yes	exact_match	OSBS-MOCE-52-4-No	1
OSBS-MOCE-52-4-Rh	OSBS	Rh	yes	exact_match	OSBS-MOCE-52-4-Rh	1
OSBS-MOCE-52-4-Ro	OSBS	Ro	yes	exact_match	OSBS-MOCE-52-4-Ro	1
OSBS-LEHI-62-5-No	OSBS	No	yes	exact_match	OSBS-LEHI-62-5-No	1
OSBS-TEVI-61-4-No	OSBS	No	yes	exact_match	OSBS-TEVI-61-4-No	1
OSBS-TEVI-61-4-Rh	OSBS	Rh	yes	exact_match	OSBS-TEVI-61-4-Rh	1
OSBS-TEVI-61-4-Ro	OSBS	Ro	yes	exact_match	OSBS-TEVI-61-4-Ro	1
RMNP-1-Rh	RMNP	Rh	yes	exact_match	RMNP-1-Rh	1
RMNP-1-Ro	RMNP	Ro	yes	exact_match	RMNP-1-Ro	1
RMNP-2-No	RMNP	No	yes	exact_match	RMNP-2-No	1
RMNP-1-No	RMNP	No	yes	exact_match	RMNP-1-No	1
RMNP-2-Ro	RMNP	Ro	yes	exact_match	RMNP-2-Ro	1
RMNP-3-No	RMNP	No	yes	exact_match	RMNP-3-No	1
RMNP-3-Rh	RMNP	Rh	yes	exact_match	RMNP-3-Rh	1
RMNP-3-Ro	RMNP	Ro	yes	exact_match	RMNP-3-Ro	1
RMNP-2-Rh	RMNP	Rh	yes	exact_match	RMNP-2-Rh	1
RMNP-4-No	RMNP	No	yes	exact_match	RMNP-4-No	1
RMNP-4-Ro	RMNP	Ro	yes	exact_match	RMNP-4-Ro	1
RMNP-4-Rh	RMNP	Rh	yes	exact_match	RMNP-4-Rh	1
RMNP-5-1-Rh	RMNP	Rh	yes	exact_match	RMNP-5-1-Rh	1
RMNP-5-1-Ro	RMNP	Ro	yes	exact_match	RMNP-5-1-Ro	1
RMNP-5-1-No	RMNP	No	yes	exact_match	RMNP-5-1-No	1
SCBI-10-1-Rh	SCBI	Rh	yes	exact_match	SCBI-10-1-Rh	1
SCBI-10-1-No	SCBI	No	yes	exact_match	SCBI-10-1-No	1
SCBI-10-1-Ro	SCBI	Ro	yes	exact_match	SCBI-10-1-Ro	1
SCBI-11-1-Rh	SCBI	Rh	yes	exact_match	SCBI-11-1-Rh	1
SCBI-11-1-Ro	SCBI	Ro	yes	exact_match	SCBI-11-1-Ro	1
SCBI-1-1-Rh	SCBI	Rh	yes	exact_match	SCBI-1-1-Rh	1
SCBI-1-1-Ro	SCBI	Ro	yes	exact_match	SCBI-1-1-Ro	1
SCBI-12-1-No	SCBI	No	yes	exact_match	SCBI-12-1-No	1
SCBI-11-1-No	SCBI	No	yes	exact_match	SCBI-11-1-No	1
SCBI-12-1-Rh	SCBI	Rh	yes	exact_match	SCBI-12-1-Rh	1
SCBI-12-1-Ro	SCBI	Ro	yes	exact_match	SCBI-12-1-Ro	1
SCBI-13-1-Rh	SCBI	Rh	yes	exact_match	SCBI-13-1-Rh	1
SCBI-13-1-Ro	SCBI	Ro	yes	exact_match	SCBI-13-1-Ro	1
SCBI-2-1-No	SCBI	No	yes	exact_match	SCBI-2-1-No	1
SCBI-13-1-No	SCBI	No	yes	exact_match	SCBI-13-1-No	1
SCBI-2-1-Rh	SCBI	Rh	yes	exact_match	SCBI-2-1-Rh	1
SCBI-2-1-Ro	SCBI	Ro	yes	exact_match	SCBI-2-1-Ro	1
SCBI-3-1-Rh	SCBI	Rh	yes	exact_match	SCBI-3-1-Rh	1
SCBI-3-1-No	SCBI	No	yes	exact_match	SCBI-3-1-No	1
SCBI-3-1-Ro	SCBI	Ro	yes	exact_match	SCBI-3-1-Ro	1
SCBI-4-1-Rh	SCBI	Rh	yes	exact_match	SCBI-4-1-Rh	1
SCBI-4-1-Ro	SCBI	Ro	yes	exact_match	SCBI-4-1-Ro	1
SCBI-4-1-No	SCBI	No	yes	exact_match	SCBI-4-1-No	1
SCBI-5-1-Rh	SCBI	Rh	yes	exact_match	SCBI-5-1-Rh	1
SCBI-5-1-Ro	SCBI	Ro	yes	exact_match	SCBI-5-1-Ro	1
SCBI-6-1-No	SCBI	No	yes	exact_match	SCBI-6-1-No	1
SCBI-5-1-No	SCBI	No	yes	exact_match	SCBI-5-1-No	1
SCBI-6-1-Rh	SCBI	Rh	yes	exact_match	SCBI-6-1-Rh	1
SCBI-6-1-Ro	SCBI	Ro	yes	exact_match	SCBI-6-1-Ro	1
SCBI-7-1-Rh	SCBI	Rh	yes	exact_match	SCBI-7-1-Rh	1
SCBI-7-1-Ro	SCBI	Ro	yes	exact_match	SCBI-7-1-Ro	1
SCBI-8-2-No	SCBI	No	yes	exact_match	SCBI-8-2-No	1
SCBI-8-2-Rh	SCBI	Rh	yes	exact_match	SCBI-8-2-Rh	1
SCBI-8-2-Ro	SCBI	Ro	yes	exact_match	SCBI-8-2-Ro	1
SCBI-9-2-No	SCBI	No	yes	exact_match	SCBI-9-2-No	1
SCBI-9-2-Rh	SCBI	Rh	yes	exact_match	SCBI-9-2-Rh	1
SCBI-9-2-Ro	SCBI	Ro	yes	exact_match	SCBI-9-2-Ro	1
SCBI-7-1-No	SCBI	No	yes	exact_match	SCBI-7-1-No	1
SERC-1-1-Rh	SERC	Rh	yes	exact_match	SERC-1-1-Rh	1
SERC-1-1-Ro	SERC	Ro	yes	exact_match	SERC-1-1-Ro	1
SERC-1-1-No	SERC	No	yes	exact_match	SERC-1-1-No	1
SERC-1-2-Rh	SERC	Rh	yes	exact_match	SERC-1-2-Rh	1
SERC-1-2-Ro	SERC	Ro	yes	exact_match	SERC-1-2-Ro	1
SERC-1-3-Rh	SERC	Rh	yes	exact_match	SERC-1-3-Rh	1
SERC-1-3-Ro	SERC	Ro	yes	exact_match	SERC-1-3-Ro	1
SERC-2-1-No	SERC	No	yes	exact_match	SERC-2-1-No	1
SERC-2-1-Rh	SERC	Rh	yes	exact_match	SERC-2-1-Rh	1
SERC-2-1-Ro	SERC	Ro	yes	exact_match	SERC-2-1-Ro	1
SERC-1-2-No	SERC	No	yes	exact_match	SERC-1-2-No	1
SERC-2-2-No	SERC	No	yes	exact_match	SERC-2-2-No	1
SERC-2-2-Ro	SERC	Ro	yes	exact_match	SERC-2-2-Ro	1
SERC-3-1-Rh	SERC	Rh	yes	exact_match	SERC-3-1-Rh	1
SERC-3-1-Ro	SERC	Ro	yes	exact_match	SERC-3-1-Ro	1
SERC-2-2-Rh	SERC	Rh	yes	exact_match	SERC-2-2-Rh	1
SERC-4-1-Rh	SERC	Rh	yes	exact_match	SERC-4-1-Rh	1
SERC-4-1-Ro	SERC	Ro	yes	exact_match	SERC-4-1-Ro	1
SERC-4-1-No	SERC	No	yes	exact_match	SERC-4-1-No	1
SERC-5-1-Rh	SERC	Rh	yes	exact_match	SERC-5-1-Rh	1
SERC-5-1-Ro	SERC	Ro	yes	exact_match	SERC-5-1-Ro	1
SERC-5-1-No	SERC	No	yes	exact_match	SERC-5-1-No	1
SERC-6-1-Rh	SERC	Rh	yes	exact_match	SERC-6-1-Rh	1
SERC-6-1-Ro	SERC	Ro	yes	exact_match	SERC-6-1-Ro	1
SERC-7-1-No	SERC	No	yes	exact_match	SERC-7-1-No	1
SERC-7-1-Rh	SERC	Rh	yes	exact_match	SERC-7-1-Rh	1
SERC-7-1-Ro	SERC	Ro	yes	exact_match	SERC-7-1-Ro	1
SJER-1-1-No	SJER	No	yes	exact_match	SJER-1-1-No	1
SJER-1-1-Rh	SJER	Rh	yes	exact_match	SJER-1-1-Rh	1
SJER-1-1-Ro	SJER	Ro	yes	exact_match	SJER-1-1-Ro	1
SJER-2-3-No	SJER	No	yes	exact_match	SJER-2-3-No	1
SJER-2-3-Rh	SJER	Rh	yes	exact_match	SJER-2-3-Rh	1
SJER-2-3-Ro	SJER	Ro	yes	exact_match	SJER-2-3-Ro	1
SJER-3-5-No	SJER	No	yes	exact_match	SJER-3-5-No	1
SERC-6-1-No	SERC	No	yes	exact_match	SERC-6-1-No	1
SJER-3-5-Rh	SJER	Rh	yes	exact_match	SJER-3-5-Rh	1
SJER-3-5-Ro	SJER	Ro	yes	exact_match	SJER-3-5-Ro	1
SJER-4-1-No	SJER	No	yes	exact_match	SJER-4-1-No	1
SJER-4-1-Ro	SJER	Ro	yes	exact_match	SJER-4-1-Ro	1
SJER-4-1-Rh	SJER	Rh	yes	exact_match	SJER-4-1-Rh	1
SJER-5-1-Rh	SJER	Rh	yes	exact_match	SJER-5-1-Rh	1
SJER-5-1-Ro	SJER	Ro	yes	exact_match	SJER-5-1-Ro	1
SJER-5-1-No	SJER	No	yes	exact_match	SJER-5-1-No	1
SRER-10-1-Rh	SRER	Rh	yes	exact_match	SRER-10-1-Rh	1
SRER-10-1-No	SRER	No	yes	exact_match	SRER-10-1-No	1
SRER-10-1-Ro	SRER	Ro	yes	exact_match	SRER-10-1-Ro	1
SRER-11-1-Rh	SRER	Rh	yes	exact_match	SRER-11-1-Rh	1
SRER-11-1-Ro	SRER	Ro	yes	exact_match	SRER-11-1-Ro	1
SRER-11-1-No	SRER	No	yes	exact_match	SRER-11-1-No	1
SRER-1-1-Rh	SRER	Rh	yes	exact_match	SRER-1-1-Rh	1
SRER-1-1-Ro	SRER	Ro	yes	exact_match	SRER-1-1-Ro	1
SRER-1-1-No	SRER	No	yes	exact_match	SRER-1-1-No	1
SRER-12-1-Rh	SRER	Rh	yes	exact_match	SRER-12-1-Rh	1
SRER-12-1-No	SRER	No	yes	exact_match	SRER-12-1-No	1
SRER-12-1-Ro	SRER	Ro	yes	exact_match	SRER-12-1-Ro	1
SRER-13-1-Rh	SRER	Rh	yes	exact_match	SRER-13-1-Rh	1
SRER-13-1-Ro	SRER	Ro	yes	exact_match	SRER-13-1-Ro	1
SRER-13-1-No	SRER	No	yes	exact_match	SRER-13-1-No	1
SRER-14-1-Rh	SRER	Rh	yes	exact_match	SRER-14-1-Rh	1
SRER-14-1-Ro	SRER	Ro	yes	exact_match	SRER-14-1-Ro	1
SRER-15-1-No	SRER	No	yes	exact_match	SRER-15-1-No	1
SRER-14-1-No	SRER	No	yes	exact_match	SRER-14-1-No	1
SRER-15-1-Ro	SRER	Ro	yes	exact_match	SRER-15-1-Ro	1
SRER-15-1-Rh	SRER	Rh	yes	exact_match	SRER-15-1-Rh	1
