Sample ID,Domain,Species,Date finalized,Qubit average,Total DNA,NebNext protocol,Isotope reference name,Sample preservation,Type,Family,Site,Genus,Tribe,Plot simple,County,State,native,Lat,Long,Date (field collection)
HEAL-5-1-No,D19,Alnus viridis,7/8/25,15.1,724.8,Half,HEAL-5,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_010,Denali Borough ,Alaska ,yes,63.87738 N,149.26297 W,20240723
HEAL-10-1-Rh,D19,Alnus viridis,7/8/25,3.645,174.96,Quarter,HEAL-10,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_004,Denali Borough ,Alaska ,yes,63.86378 N,149.27284 W,20240723
HEAL-10-1-Ro,D19,Alnus viridis,7/8/25,9.21,442.08,Half,HEAL-10,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_004,Denali Borough ,Alaska ,yes,63.86378 N,149.27284 W,20240723
HEAL-10-1-No,D19,Alnus viridis,7/8/25,12.05,578.4,Half,HEAL-10,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_004,Denali Borough ,Alaska ,yes,63.86378 N,149.27284 W,20240723
HEAL-13-2-Rh,D19,Alnus viridis,7/8/25,0.1195,5.736,Quarter,HEAL-13,ethanol,rhizosphere,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-13-2-Ro,D19,Alnus viridis,7/8/25,5.885,282.48,Half,HEAL-13,ethanol,root,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
HEAL-13-2-No,D19,Alnus viridis,7/8/25,32.15,1543.2,Half,HEAL-13,ethanol,nodule,Betulaceae,HEAL,Alnus,actinorhizal,HEAL_001,Denali Borough ,Alaska ,yes,63.88839 N,149.20410 W,20240725
BONA-13-2-Rh,D19,Alnus viridis,7/8/25,0.4725,22.68,Quarter,BONA-13,ethanol,rhizosphere,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-13-2-Ro,D19,Alnus viridis,7/8/25,3.355,161.04,Quarter,BONA-13,ethanol,root,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
BONA-13-2-No,D19,Alnus viridis,7/8/25,6.805,326.64,Half,BONA-13,ethanol,nodule,Betulaceae,BONA,Alnus,actinorhizal,BONA_003,,Alaska ,yes,,,20240909
JERC-CEAM-53-4-Rh,D03,Ceanothus americanus,7/14/25,0,0,Quarter,JERC-53,dry,rhizosphere,Rhamnaceae,JERC,Ceanothus,actinorhizal,JERC_050,Baker County,Georgia,yes,31.195964,-84.469057,20240604
JERC-CEAM-53-4-Ro,D03,Ceanothus americanus,7/14/25,1.675,80.4,Quarter,JERC-53,dry,root,Rhamnaceae,JERC,Ceanothus,actinorhizal,JERC_050,Baker County,Georgia,yes,31.195964,-84.469057,20240604
JERC-CEAM-53-4-No,D03,Ceanothus americanus,7/14/25,31.25,1500,Half,JERC-53,dry,nodule,Rhamnaceae,JERC,Ceanothus,actinorhizal,JERC_050,Baker County,Georgia,yes,31.195964,-84.469057,20240604
JERC-CEMI-8-1-Rh,D03,Ceanothus microphyllus,7/14/25,0.2805,13.464,Quarter,JERC-CEMI-8,dry,rhizosphere,Rhamnaceae,JERC,Ceanothus,actinorhizal,JERC_004,Baker County,Georgia,yes,31.1932787,-84.4666015,20240327
JERC-CEMI-8-1-Ro,D03,Ceanothus microphyllus,7/14/25,23.8,1142.4,Half,JERC-CEMI-8,dry,root,Rhamnaceae,JERC,Ceanothus,actinorhizal,JERC_004,Baker County,Georgia,yes,31.1932787,-84.4666015,20240327
JERC-CEMI-8-1-No,D03,Ceanothus microphyllus,7/14/25,54,2592,Half,JERC-CEMI-8,dry,nodule,Rhamnaceae,JERC,Ceanothus,actinorhizal,JERC_004,Baker County,Georgia,yes,31.1932787,-84.4666015,20240327
TALL-90-2-Rh,D08,Morella caroliniensis,7/14/25,2.61,125.28,Quarter,TALL-90,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_032,Hale County,AL,yes,32.910379,-87.420687,9/19/24
TALL-90-2-Ro,D08,Morella caroliniensis,7/14/25,3.42,164.16,Quarter,TALL-90,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_032,Hale County,AL,yes,32.910379,-87.420687,9/19/24
TALL-90-2-No,D08,Morella caroliniensis,7/14/25,2.005,96.24,Quarter,TALL-90,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_032,Hale County,AL,yes,32.910379,-87.420687,9/19/24
TALL-91-2-Rh,D08,Alnus serrulata,7/14/25,0.2645,12.696,Quarter,TALL-91,dry,rhizosphere,Betulaceae,TALL,Alnus,actinorhizal,TALL_016,Bibb County,AL,yes,32.96499,-87.4136,9/19/24
TALL-91-2-Ro,D08,Alnus serrulata,7/14/25,9.375,450,Half,TALL-91,dry,root,Betulaceae,TALL,Alnus,actinorhizal,TALL_016,Bibb County,AL,yes,32.96499,-87.4136,9/19/24
TALL-91-2-No,D08,Alnus serrulata,7/14/25,2.645,126.96,Quarter,TALL-91,dry,nodule,Betulaceae,TALL,Alnus,actinorhizal,TALL_016,Bibb County,AL,yes,32.96499,-87.4136,9/19/24
TALL-92-2-Rh,D08,Morella caroliniensis,7/14/25,0.1725,8.28,Quarter,TALL-92,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_030,Bibb County,AL,yes,32.954599,-87.403549,9/19/24
TALL-92-2-Ro,D08,Morella caroliniensis,7/14/25,2.42,116.16,Quarter,TALL-92,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_030,Bibb County,AL,yes,32.954599,-87.403549,9/19/24
TALL-92-2-No,D08,Morella caroliniensis,7/14/25,15.8,758.4,Half,TALL-92,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_030,Bibb County,AL,yes,32.954599,-87.403549,9/19/24
TALL-8-1-Rh,D08,Alnus serrulata,7/14/25,0,0,Quarter,TALL-8,dry,rhizosphere,Betulaceae,TALL,Alnus,actinorhizal,TALL_051,Bibb County,AL,yes,32.950269,-87.397402,2024-Apr-16
TALL-8-1-Ro,D08,Alnus serrulata,7/14/25,11.25,540,Half,TALL-8,dry,root,Betulaceae,TALL,Alnus,actinorhizal,TALL_051,Bibb County,AL,yes,32.950269,-87.397402,2024-Apr-16
TALL-8-1-No,D08,Alnus serrulata,7/14/25,0.5345,25.656,Quarter,TALL-8,dry,nodule,Betulaceae,TALL,Alnus,actinorhizal,TALL_051,Bibb County,AL,yes,32.950269,-87.397402,2024-Apr-16
TALL-9-3-Rh,D08,Morella cerifera,7/14/25,0.806,38.688,Quarter,TALL-9,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_058,Bibb County,AL,yes,32.946864,-87.396457,2024-Apr-29
TALL-9-3-Ro,D08,Morella cerifera,7/14/25,8.905,427.44,Half,TALL-9,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_058,Bibb County,AL,yes,32.946864,-87.396457,2024-Apr-29
TALL-9-3-No,D08,Morella cerifera,7/14/25,30.1,1444.8,Half,TALL-9,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_058,Bibb County,AL,yes,32.946864,-87.396457,2024-Apr-29
HARV-1-2-Rh,D01,Comptonia peregrina,7/14/25,27.15,1303.2,Half,HARV-1,dry,rhizosphere,Myricaceae,HARV,Comptonia,actinorhizal,HARV_004,Worcester,MA,yes,42.42709,-72.22974,5/2/24
HARV-1-2-Ro,D01,Comptonia peregrina,7/14/25,2.145,102.96,Quarter,HARV-1,dry,root,Myricaceae,HARV,Comptonia,actinorhizal,HARV_004,Worcester,MA,yes,42.42709,-72.22974,5/2/24
HARV-1-2-No,D01,Comptonia peregrina,7/14/25,1.045,50.16,Quarter,HARV-1,dry,nodule,Myricaceae,HARV,Comptonia,actinorhizal,HARV_004,Worcester,MA,yes,42.42709,-72.22974,5/2/24
TALL-93-1-Rh,D08,Alnus serrulata,7/15/25,0.4575,21.96,Quarter,TALL-93,dry,rhizosphere,Betulaceae,TALL,Alnus,actinorhizal,TALL_032,Hale County,AL,yes,32.910379,-87.420687,9/19/24
TALL-93-1-Ro,D08,Alnus serrulata,7/15/25,4.33,207.84,Quarter,TALL-93,dry,root,Betulaceae,TALL,Alnus,actinorhizal,TALL_032,Hale County,AL,yes,32.910379,-87.420687,9/19/24
TALL-93-1-No,D08,Alnus serrulata,7/15/25,0.1545,7.416,Quarter,TALL-93,dry,nodule,Betulaceae,TALL,Alnus,actinorhizal,TALL_032,Hale County,AL,yes,32.910379,-87.420687,9/19/24
KONZ-16-2-Rh,D06,Ceanothus herbaceus,7/15/25,0,0,Quarter,KONZ-16,dry,rhizosphere,Rhamnaceae,KONZ,Ceanothus,actinorhizal,#N/A,#N/A,#N/A,yes,#N/A,#N/A,#N/A
KONZ-16-2-Ro,D06,Ceanothus herbaceus,7/15/25,0,0,Quarter,KONZ-16,dry,root,Rhamnaceae,KONZ,Ceanothus,actinorhizal,#N/A,#N/A,#N/A,yes,#N/A,#N/A,#N/A
KONZ-16-2-No,D06,Ceanothus herbaceus,7/15/25,0.082,3.936,Quarter,KONZ-16,dry,nodule,Rhamnaceae,KONZ,Ceanothus,actinorhizal,#N/A,#N/A,#N/A,yes,#N/A,#N/A,#N/A
HARV-2-2-Rh,D01,Alnus serrulata,7/15/25,4.005,192.24,Quarter,HARV-2,dry,rhizosphere,Betulaceae,HARV,Alnus,actinorhizal,HARV_016,Worcester,MA,yes,42.45847,-72.23199,5/2/24
HARV-2-2-Ro,D01,Alnus serrulata,7/15/25,8.93,428.64,Half,HARV-2,dry,root,Betulaceae,HARV,Alnus,actinorhizal,HARV_016,Worcester,MA,yes,42.45847,-72.23199,5/2/24
HARV-2-2-No,D01,Alnus serrulata,7/15/25,49.2,2361.6,Half,HARV-2,dry,nodule,Betulaceae,HARV,Alnus,actinorhizal,HARV_016,Worcester,MA,yes,42.45847,-72.23199,5/2/24
OAES-13-2-Rh,D11,Ceanothus herbaceus,7/15/25,0,0,Quarter,OAES-13,ethanol,rhizosphere,Rhamnaceae,OAES,Ceanothus,actinorhizal,OAES_005,Washita ,OK,yes,35.39246,-99.10002,4/10/24
OAES-13-2-Ro,D11,Ceanothus herbaceus,7/15/25,0.7975,38.28,Quarter,OAES-13,ethanol,root,Rhamnaceae,OAES,Ceanothus,actinorhizal,OAES_005,Washita ,OK,yes,35.39246,-99.10002,4/10/24
OAES-13-2-No,D11,Ceanothus herbaceus,7/15/25,4.17,200.16,Quarter,OAES-13,ethanol,nodule,Rhamnaceae,OAES,Ceanothus,actinorhizal,OAES_005,Washita ,OK,yes,35.39246,-99.10002,4/10/24
OSBS-MOCE-52-4-Rh,D03,Morella cerifera,7/15/25,0,0,Quarter,OSBS-52,dry,rhizosphere,Myricaceae,OSBS,Morella,actinorhizal,OSBS_004,Putnam,FL,yes,,,20240618
OSBS-MOCE-52-4-Ro,D03,Morella cerifera,7/15/25,9.77,468.96,Half,OSBS-52,dry,root,Myricaceae,OSBS,Morella,actinorhizal,OSBS_004,Putnam,FL,yes,,,20240618
OSBS-MOCE-52-4-No,D03,Morella cerifera,7/15/25,6.42,308.16,Half,OSBS-52,dry,nodule,Myricaceae,OSBS,Morella,actinorhizal,OSBS_004,Putnam,FL,yes,,,20240618
OAES-30-3-Rh,D11,Ceanothus herbaceus,7/15/25,0,0,Quarter,OAES-30,ethanol,rhizosphere,Rhamnaceae,OAES,Ceanothus,actinorhizal,OAES_006_R,Washita,OK,yes,35.25165,-99.2881,4/23/24
OAES-30-3-Ro,D11,Ceanothus herbaceus,7/15/25,0.307,14.736,Quarter,OAES-30,ethanol,root,Rhamnaceae,OAES,Ceanothus,actinorhizal,OAES_006_R,Washita,OK,yes,35.25165,-99.2881,4/23/24
SERC-1-3-Rh,D02,Elaeagnus umbellata,7/15/25,0.0625,3,Quarter,SERC-1,ethanol,rhizosphere,Elaeagnaceae,SERC,Elaeagnus,actinorhizal,SERC_016,Anne Arundel,MD,no,38.899477,-76.547521,8/14/24
SERC-1-3-Ro,D02,Elaeagnus umbellata,7/15/25,20,960,Half,SERC-1,ethanol,root,Elaeagnaceae,SERC,Elaeagnus,actinorhizal,SERC_016,Anne Arundel,MD,no,38.899477,-76.547521,8/14/24
SERC-2-2-Rh,D02,Elaeagnus umbellata,7/15/25,0.1125,5.4,Quarter,SERC-2,ethanol,rhizosphere,Elaeagnaceae,SERC,Elaeagnus,actinorhizal,SERC_016,Anne Arundel,MD,no,38.899477,-76.547521,8/14/24
SERC-2-2-Ro,D02,Elaeagnus umbellata,7/15/25,9.5,456,Half,SERC-2,ethanol,root,Elaeagnaceae,SERC,Elaeagnus,actinorhizal,SERC_016,Anne Arundel,MD,no,38.899477,-76.547521,8/14/24
SERC-2-2-No,D02,Elaeagnus umbellata,7/15/25,0.1965,9.432,Quarter,SERC-2,ethanol,nodule,Elaeagnaceae,SERC,Elaeagnus,actinorhizal,SERC_016,Anne Arundel,MD,no,38.899477,-76.547521,8/14/24
DEJU-4-2-Rh,D19,Alnus viridis,7/15/25,1.6,76.8,Quarter,DEJU-4,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-4-2-Ro,D19,Alnus viridis,7/15/25,11.1,532.8,Half,DEJU-4,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-4-2-No,D19,Alnus viridis,7/15/25,27.6,1324.8,Half,DEJU-4,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-5-2-Rh,D19,Alnus viridis,7/15/25,0.1585,7.608,Quarter,DEJU-5,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-5-2-Ro,D19,Alnus viridis,7/15/25,5.295,254.16,Half,DEJU-5,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-5-2-No,D19,Alnus viridis,7/15/25,12.55,602.4,Half,DEJU-5,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-7-2-Rh,D19,Alnus viridis,7/15/25,2.455,117.84,Quarter,DEJU-7,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-7-2-Ro,D19,Alnus viridis,7/15/25,1.33,63.84,Quarter,DEJU-7,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-7-2-No,D19,Alnus viridis,7/15/25,3.74,179.52,Quarter,DEJU-7,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-8-2-Rh,D19,Alnus viridis,7/15/25,0.123,5.904,Quarter,DEJU-8,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-8-2-Ro,D19,Alnus viridis,7/15/25,11.3,542.4,Half,DEJU-8,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-8-2-No,D19,Alnus viridis,7/15/25,19.9,955.2,Half,DEJU-8,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-17-2-Rh,D19,Alnus viridis,7/15/25,0.0885,4.248,Quarter,DEJU-17,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_046,,Alaska,yes,,,
DEJU-17-2-Ro,D19,Alnus viridis,7/15/25,5.71,274.08,Half,DEJU-17,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_046,,Alaska,yes,,,
DEJU-17-2-No,D19,Alnus viridis,7/15/25,11.6,556.8,Half,DEJU-17,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_046,,Alaska,yes,,,
DEJU-28-1-Rh,D19,Alnus viridis,7/15/25,0.847,40.656,Quarter,DEJU-28,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_015,,Alaska,yes,,,
DEJU-28-1-Ro,D19,Alnus viridis,7/15/25,16.55,794.4,Half,DEJU-28,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_015,,Alaska,yes,,,
DEJU-28-1-No,D19,Alnus viridis,7/15/25,14.85,712.8,Half,DEJU-28,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_015,,Alaska,yes,,,
DEJU-6-2-Rh,D19,Alnus viridis,7/15/25,0.0815,3.912,Quarter,DEJU-6,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-6-2-Ro,D19,Alnus viridis,7/15/25,8.645,414.96,Half,DEJU-6,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-6-2-No,D19,Alnus viridis,7/15/25,1.715,82.32,Quarter,DEJU-6,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_047,,Alaska,yes,,,
DEJU-16-2-Rh,D19,Alnus viridis,7/15/25,0.0765,3.672,Quarter,DEJU-16,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_046,,Alaska,yes,,,
DEJU-16-2-Ro,D19,Alnus viridis,7/15/25,9.5,456,Half,DEJU-16,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_046,,Alaska,yes,,,
DEJU-16-2-No,D19,Alnus viridis,7/15/25,9.87,473.76,Half,DEJU-16,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_046,,Alaska,yes,,,
TALL-1-2-Rh,D08,Morella cerifera,10/30/25,0.307,14.736,Quarter,TALL-1,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_016,Bibb County,AL,yes,32.970408,-87.415018,2024-Apr-11
TALL-1-2-Ro,D08,Morella cerifera,10/30/25,2.785,133.68,Quarter,TALL-1,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_016,Bibb County,AL,yes,32.970408,-87.415018,2024-Apr-11
TALL-1-2-No,D08,Morella cerifera,10/30/25,1.21,58.08,Quarter,TALL-1,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_016,Bibb County,AL,yes,32.970408,-87.415018,2024-Apr-11
TALL-8-3-Rh,D08,Alnus serrulata,10/30/25,0.0925,4.44,Quarter,TALL-8,dry,rhizosphere,Betulaceae,TALL,Alnus,actinorhizal,TALL_051,Bibb County,AL,yes,32.950269,-87.397402,2024-Apr-16
TALL-8-3-Ro,D08,Alnus serrulata,10/30/25,1.2,57.6,Quarter,TALL-8,dry,root,Betulaceae,TALL,Alnus,actinorhizal,TALL_051,Bibb County,AL,yes,32.950269,-87.397402,2024-Apr-16
TALL-8-3-No,D08,Alnus serrulata,10/30/25,1.03,49.44,Quarter,TALL-8,dry,nodule,Betulaceae,TALL,Alnus,actinorhizal,TALL_051,Bibb County,AL,yes,32.950269,-87.397402,2024-Apr-16
TALL-9-1-Rh,D08,Morella cerifera,10/30/25,0,0,Quarter,TALL-9,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_058,Bibb County,AL,yes,32.946864,-87.396457,2024-Apr-29
TALL-9-1-Ro,D08,Morella cerifera,10/30/25,0,0,Quarter,TALL-9,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_058,Bibb County,AL,yes,32.946864,-87.396457,2024-Apr-29
TALL-9-1-No,D08,Morella cerifera,10/30/25,20.1,964.8,Half,TALL-9,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_058,Bibb County,AL,yes,32.946864,-87.396457,2024-Apr-29
HARV-1-3-Rh,D01,Comptonia peregrina,10/30/25,4.82,231.36,Quarter,HARV-1,dry,rhizosphere,Myricaceae,HARV,Comptonia,actinorhizal,HARV_004,Worcester,MA,yes,42.42709,-72.22974,5/2/24
HARV-1-3-Ro,D01,Comptonia peregrina,10/30/25,0,0,Quarter,HARV-1,dry,root,Myricaceae,HARV,Comptonia,actinorhizal,HARV_004,Worcester,MA,yes,42.42709,-72.22974,5/2/24
HARV-1-3-No,D01,Comptonia peregrina,10/30/25,7.465,358.32,Half,HARV-1,dry,nodule,Myricaceae,HARV,Comptonia,actinorhizal,HARV_004,Worcester,MA,yes,42.42709,-72.22974,5/2/24
HARV-2-3-Rh,D01,Alnus serrulata,10/30/25,0,0,Quarter,HARV-2,dry,rhizosphere,Betulaceae,HARV,Alnus,actinorhizal,HARV_016,Worcester,MA,yes,42.45847,-72.23199,5/2/24
HARV-2-3-Ro,D01,Alnus serrulata,10/30/25,0.5535,26.568,Quarter,HARV-2,dry,root,Betulaceae,HARV,Alnus,actinorhizal,HARV_016,Worcester,MA,yes,42.45847,-72.23199,5/2/24
HARV-2-3-No,D01,Alnus serrulata,10/30/25,37.8,1814.4,Half,HARV-2,dry,nodule,Betulaceae,HARV,Alnus,actinorhizal,HARV_016,Worcester,MA,yes,42.45847,-72.23199,5/2/24
ORNL-1-2-Rh,D07,Elaeagnus umbellata,10/30/25,17.6,844.8,Half,ORNL-1,dry,rhizosphere,Elaeagnaceae,ORNL,Elaeagnus,actinorhizal,ORNL_009,Anderson,TN,no,35.974444,-84.228056,5/15/24
ORNL-1-2-Ro,D07,Elaeagnus umbellata,10/30/25,1.405,67.44,Quarter,ORNL-1,dry,root,Elaeagnaceae,ORNL,Elaeagnus,actinorhizal,ORNL_009,Anderson,TN,no,35.974444,-84.228056,5/15/24
ORNL-1-2-No,D07,Elaeagnus umbellata,10/30/25,14.75,708,Half,ORNL-1,dry,nodule,Elaeagnaceae,ORNL,Elaeagnus,actinorhizal,ORNL_009,Anderson,TN,no,35.974444,-84.228056,5/15/24
ORNL-5-3-Rh,D07,Elaeagnus umbellata,10/30/25,19.6,940.8,Half,ORNL-5,dry,rhizosphere,Elaeagnaceae,ORNL,Elaeagnus,actinorhizal,ORNL_021,Anderson,TN,no,35.955556,-84.221111,5/15/24
ORNL-5-3-Ro,D07,Elaeagnus umbellata,10/30/25,3.23,155.04,Quarter,ORNL-5,dry,root,Elaeagnaceae,ORNL,Elaeagnus,actinorhizal,ORNL_021,Anderson,TN,no,35.955556,-84.221111,5/15/24
ORNL-5-3-No,D07,Elaeagnus umbellata,10/30/25,33.9,1627.2,Half,ORNL-5,dry,nodule,Elaeagnaceae,ORNL,Elaeagnus,actinorhizal,ORNL_021,Anderson,TN,no,35.955556,-84.221111,5/15/24
MLBS-1-3-Rh,D07,Elaeagnus umbellata,10/30/25,24.2,1161.6,Half,MLBS-1,dry,rhizosphere,Elaeagnaceae,MLBS,Elaeagnus,actinorhizal,MLBS_030,Giles,VA,no,37.43,-80.508333,5/15/24
MLBS-1-3-Ro,D07,Elaeagnus umbellata,10/30/25,1.745,83.76,Quarter,MLBS-1,dry,root,Elaeagnaceae,MLBS,Elaeagnus,actinorhizal,MLBS_030,Giles,VA,no,37.43,-80.508333,5/15/24
MLBS-1-3-No,D07,Elaeagnus umbellata,10/30/25,25.45,1221.6,Half,MLBS-1,dry,nodule,Elaeagnaceae,MLBS,Elaeagnus,actinorhizal,MLBS_030,Giles,VA,no,37.43,-80.508333,5/15/24
DEJU-29-2-Rh,D19,Alnus viridis,10/30/25,0,0,Quarter,DEJU-29,ethanol,rhizosphere,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_015,,Alaska,yes,,,
DEJU-29-2-Ro,D19,Alnus viridis,10/30/25,4.665,223.92,Quarter,DEJU-29,ethanol,root,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_015,,Alaska,yes,,,
DEJU-29-2-No,D19,Alnus viridis,10/30/25,26.15,1255.2,Half,DEJU-29,ethanol,nodule,Betulaceae,DEJU,Alnus,actinorhizal,DEJU_015,,Alaska,yes,,,
TALL-61-3-Rh,D08,Morella cerifera,10/30/25,0.171,8.208,Quarter,TALL-61,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_R_015,Hale County,AL,yes,32.916557,-87.438945,8/28/24
TALL-61-3-Ro,D08,Morella cerifera,10/30/25,2.48,119.04,Quarter,TALL-61,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_R_015,Hale County,AL,yes,32.916557,-87.438945,8/28/24
TALL-61-3-No,D08,Morella cerifera,10/30/25,2.85,136.8,Quarter,TALL-61,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_R_015,Hale County,AL,yes,32.916557,-87.438945,8/28/24
TALL-72-3-Rh,D08,Alnus serrulata,10/30/25,2.96,142.08,Quarter,TALL-72,dry,rhizosphere,Betulaceae,TALL,Alnus,actinorhizal,TALL_032,Hale county,AL,yes,32.911661,-87.430302,9/4/24
TALL-72-3-Ro,D08,Alnus serrulata,10/30/25,9.205,441.84,Half,TALL-72,dry,root,Betulaceae,TALL,Alnus,actinorhizal,TALL_032,Hale county,AL,yes,32.911661,-87.430302,9/4/24
TALL-72-3-No,D08,Alnus serrulata,10/30/25,6.36,305.28,Half,TALL-72,dry,nodule,Betulaceae,TALL,Alnus,actinorhizal,TALL_032,Hale county,AL,yes,32.911661,-87.430302,9/4/24
TALL-73-3-Rh,D08,Morella cerifera,10/30/25,0.884,42.432,Quarter,TALL-73,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_R_022,Bibb County,AL,yes,32.906455,-87.390317,9/4/24
TALL-73-3-Ro,D08,Morella cerifera,10/30/25,3.21,154.08,Quarter,TALL-73,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_R_022,Bibb County,AL,yes,32.906455,-87.390317,9/4/24
TALL-73-3-No,D08,Morella cerifera,10/30/25,26.4,1267.2,Half,TALL-73,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_R_022,Bibb County,AL,yes,32.906455,-87.390317,9/4/24
TALL-82-1-Rh,D08,Morella cerifera,10/30/25,0.837,40.176,Quarter,TALL-82,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_020,Hale County,AL,yes,32.95591,-87.42683,9/11/24
TALL-82-1-Ro,D08,Morella cerifera,10/30/25,6.385,306.48,Half,TALL-82,dry,root,Myricaceae,TALL,Morella,actinorhizal,TALL_020,Hale County,AL,yes,32.95591,-87.42683,9/11/24
TALL-82-1-No,D08,Morella cerifera,10/30/25,3.065,147.12,Quarter,TALL-82,dry,nodule,Myricaceae,TALL,Morella,actinorhizal,TALL_020,Hale County,AL,yes,32.95591,-87.42683,9/11/24
TALL-83-1-Rh,D08,Alnus serrulata,10/30/25,0.6295,30.216,Quarter,TALL-83,dry,rhizosphere,Betulaceae,TALL,Alnus,actinorhizal,TALL_016,Bibb County,AL,yes,32.966479,-87.407572,9/16/24
TALL-83-1-Ro,D08,Alnus serrulata,10/30/25,4.785,229.68,Quarter,TALL-83,dry,root,Betulaceae,TALL,Alnus,actinorhizal,TALL_016,Bibb County,AL,yes,32.966479,-87.407572,9/16/24
TALL-83-1-No,D08,Alnus serrulata,10/30/25,0.3855,18.504,Quarter,TALL-83,dry,nodule,Betulaceae,TALL,Alnus,actinorhizal,TALL_016,Bibb County,AL,yes,32.966479,-87.407572,9/16/24
TALL-84-2-Rh,D08,Morella cerifera,10/30/25,0,0,Quarter,TALL-84,dry,rhizosphere,Myricaceae,TALL,Morella,actinorhizal,TALL_029,Hale County,AL,yes,32.899181,-87.434869,9/17/24
