gene	tree_set	tree_set_label	label_type	label_type_report	phylocom_status	p_mpd_cluster	p_mntd_cluster	ntaxa_matches_expected	plot	ntaxa	mpd	mpd_rnd	mpd_sd	nri	mpd_ranklow	mpd_rankhi	mntd	mntd_rnd	mntd_sd	nti	mntd_ranklo	mntd_rankhi	runs	label_value	expected_ntaxa	fdr_mpd	fdr_mntd	interpretation	mpd_random	mntd_random
nifD	iupac	Mixed-IUPAC	site	Site	ok	0.001	0.001	TRUE	site_wood	33	0.2158	0.3015	0.0236	3.6277	999	0	0.051	0.0978	0.0121	3.8786	999	0	999	WOOD	33	0.004756756756756757	0.004292682926829269	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	site	Site	ok	0.194	0.289	TRUE	site_yell	14	0.2724	0.3022	0.0363	0.8206	806	193	0.1174	0.1288	0.0226	0.5062	711	288	999	YELL	14	0.38364044943820225	0.4303865546218487	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.588	0.001	TRUE	state_al	176	0.3068	0.3049	0.0091	-0.2124	412	587	0.0411	0.0569	0.003	5.2268	999	0	999	AL	176	0.8819999999999999	0.0048	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.632	0.003	TRUE	state_alaska	128	0.3046	0.3011	0.0109	-0.315	368	631	0.0511	0.063	0.004	3.0183	997	2	999	Alaska	128	0.8912359550561798	0.011612903225806452	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_arizona	54	0.0595	0.2958	0.0176	13.4046	999	0	0.0089	0.0817	0.0081	8.9603	999	0	999	Arizona	54	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	1	0.044	TRUE	state_ca	15	0.4219	0.294	0.035	-3.6493	0	999	0.0841	0.1222	0.0224	1.7048	956	43	999	CA	15	1	0.09777777777777778	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.123	0.004	TRUE	state_co	31	0.2675	0.2949	0.023	1.1925	877	122	0.0668	0.097	0.0128	2.3637	996	3	999	CO	31	0.26836363636363636	0.01411764705882353	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.146	TRUE	state_fl	112	0.262	0.2951	0.0118	2.7957	999	0	0.0615	0.0662	0.0046	1.0174	854	145	999	Fl / FL	112	0.0044444444444444444	0.27375	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.002	TRUE	state_florida	134	0.2508	0.294	0.0114	3.7796	999	0	0.052	0.0636	0.0041	2.8351	998	1	999	Florida	134	0.0044444444444444444	0.008275862068965517	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.003	TRUE	state_georgia	270	0.2609	0.2944	0.0076	4.4393	999	0	0.0445	0.0502	0.0021	2.6434	997	2	999	Georgia	270	0.0044444444444444444	0.011612903225806452	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.014	0.001	TRUE	state_ks	53	0.259	0.2986	0.0185	2.1365	986	13	0.0483	0.0844	0.0083	4.3761	999	0	999	KS	53	0.04540540540540541	0.0048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.64	0.574	TRUE	state_ma	7	0.3137	0.2945	0.0558	-0.3433	360	639	0.1664	0.1608	0.0392	-0.143	426	573	999	MA	7	0.8912359550561798	0.7406451612903225	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.843	0.641	TRUE	state_md	7	0.3546	0.2999	0.0547	-0.9998	157	842	0.1772	0.1638	0.0381	-0.3544	359	640	999	MD	7	1	0.776969696969697	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.661	0.057	TRUE	state_mi	7	0.3193	0.2981	0.0557	-0.381	339	660	0.1017	0.162	0.0384	1.5689	943	56	999	MI	7	0.8912359550561798	0.11793103448275863	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_nd	77	0.1961	0.3003	0.0151	6.8935	999	0	0.0322	0.0759	0.0062	7.1036	999	0	999	ND	77	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_new_mexico	12	0.0955	0.3026	0.0404	5.1333	999	0	0.0354	0.1369	0.0261	3.8912	999	0	999	New Mexico	12	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.001	0.001	TRUE	state_ok	111	0.21560000000000001	0.3026	0.0123	7.0977	999	0	0.0327	0.068	0.0045	7.907	999	0	999	OK	111	0.0044444444444444444	0.0048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.482	0.001	TRUE	state_p_r	62	0.3028	0.3037	0.0179	0.0535	518	481	0.0563	0.0808	0.0075	3.2678	999	0	999	P.R	62	0.7712	0.0048	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.966	0.591	TRUE	state_tn	22	0.3529	0.3024	0.0283	-1.7853	34	965	0.1153	0.111	0.0163	-0.2582	409	590	999	TN	22	1	0.754468085106383	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.894	0.002	TRUE	state_tx	92	0.3204	0.3037	0.0135	-1.2342	106	893	0.0565	0.0715	0.0052	2.8652	998	1	999	TX	92	1	0.008275862068965517	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.986	0.486	TRUE	state_va	40	0.3492	0.3022	0.0209	-2.2545	14	985	0.0917	0.0922	0.0104	0.0511	514	485	999	VA	40	1	0.6627272727272726	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	state	State	ok	0.216	0.333	TRUE	state_wy	14	0.2724	0.3	0.0345	0.7984	784	215	0.1174	0.1278	0.0222	0.4678	667	332	999	WY	14	0.436	0.5073417721518988	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.196	0.206	TRUE	host_genus_acmispon	6	0.2564	0.3049	0.059	0.8213	804	195	0.1367	0.1744	0.046	0.8208	794	205	999	Acmispon	6	0.3312920353982301	0.34213913043478256	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.047	0.01	TRUE	host_genus_aeschynomene	7	0.2247	0.3063	0.0528	1.5462	953	46	0.0876	0.1648	0.0387	1.992	990	9	999	Aeschynomene	7	0.11969333333333335	0.030317460317460316	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.014	0.037	TRUE	host_genus_albizia	16	0.2391	0.3069	0.0328	2.0695	986	13	0.0836	0.1218	0.0222	1.7198	963	36	999	Albizia	16	0.04532203389830508	0.08945569620253165	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.947	0.086	TRUE	host_genus_alnus	68	0.3318	0.3059	0.0159	-1.6269	53	946	0.0677	0.0772	0.0067	1.4245	914	85	999	Alnus	68	0.9993204419889503	0.16426	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.106	0.067	TRUE	host_genus_alysicarpus	8	0.2458	0.305	0.0482	1.2291	894	105	0.103	0.1568	0.0358	1.5007	933	66	999	Alysicarpus	8	0.20854081632653063	0.13330208333333335	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.007	0.001	TRUE	host_genus_amorpha	34	0.2542	0.3043	0.022	2.2815	993	6	0.0481	0.0962	0.0116	4.1272	999	0	999	Amorpha	34	0.027854166666666666	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.444	0.444	TRUE	host_genus_amphicarpaea	19	0.3006	0.3055	0.0319	0.1527	556	443	0.1133	0.1166	0.0189	0.1726	556	443	999	Amphicarpaea	19	0.6101007194244604	0.593034965034965	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_astragalus	121	0.1929	0.3035	0.0111	9.9738	999	0	0.0329	0.0645	0.0042	7.5803	999	0	999	Astragalus	121	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.071	0.095	TRUE	host_genus_baptisia	5	0.2105	0.2993	0.0651	1.3618	929	70	0.1193	0.1837	0.051	1.2634	905	94	999	Baptisia	5	0.15237078651685393	0.1778921568627451	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.086	0.012	TRUE	host_genus_ceanothus	27	0.2661	0.2996	0.0249	1.3467	914	85	0.0718	0.1012	0.014	2.0943	988	11	999	Ceanothus	27	0.17474468085106382	0.03526153846153846	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.859	0.754	TRUE	host_genus_centrosema	10	0.3461	0.3005	0.0429	-1.0651	141	858	0.1625	0.1424	0.0291	-0.6917	246	753	999	Centrosema	10	0.9708224852071006	0.8372906976744185	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.079	0.062	TRUE	host_genus_chamaecrista	52	0.2717	0.2965	0.0177	1.3993	921	78	0.0694	0.0828	0.0086	1.5526	938	61	999	Chamaecrista	52	0.16765555555555556	0.12801063829787235	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.618	0.812	TRUE	host_genus_chapmannia	8	0.3078	0.2952	0.0502	-0.25	382	617	0.1826	0.152	0.0344	-0.8897	188	811	999	Chapmannia	8	0.7803355263157894	0.8664357541899441	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.049	TRUE	host_genus_clitoria	14	0.1637	0.2958	0.0361	3.6626	999	0	0.087	0.1243	0.0228	1.6376	951	48	999	Clitoria	14	0.006821428571428571	0.11141666666666666	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.045	TRUE	host_genus_crotalaria	62	0.2255	0.2948	0.0163	4.2437	999	0	0.0666	0.0792	0.0076	1.653	955	44	999	Crotalaria	62	0.006821428571428571	0.1048170731707317	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.009	0.001	TRUE	host_genus_dalea	44	0.2518	0.2954	0.0195	2.2307	991	8	0.0443	0.0881	0.0095	4.5791	999	0	999	Dalea	44	0.03183333333333333	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.069	0.052	TRUE	host_genus_desmanthus	9	0.2261	0.2938	0.0474	1.4298	931	68	0.0978	0.1454	0.032	1.4894	948	51	999	Desmanthus	9	0.14976136363636364	0.11416091954022987	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.003	0.035	TRUE	host_genus_desmodium	180	0.2654	0.2941	0.0092	3.12	997	2	0.0516	0.0575	0.0031	1.8873	965	34	999	Desmodium	180	0.014692307692307694	0.08681818181818182	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.218	0.006	TRUE	host_genus_dryas	43	0.2771	0.2935	0.0214	0.7644	782	217	0.0665	0.0899	0.0098	2.3881	994	5	999	Dryas	43	0.3575128205128205	0.020464285714285713	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.274	0.51	TRUE	host_genus_elaeagnus	23	0.2761	0.2935	0.0297	0.5867	726	273	0.1089	0.1081	0.0155	-0.0501	490	509	999	Elaeagnus	23	0.425479674796748	0.6576040268456376	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.002	0.042	TRUE	host_genus_galactia	47	0.2293	0.2957	0.0201	3.3057	998	1	0.0706	0.087	0.0094	1.7517	958	41	999	Galactia	47	0.011575757575757576	0.09903703703703703	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.503	0.039	TRUE	host_genus_glycine	13	0.2952	0.2962	0.039	0.0248	497	502	0.0889	0.1304	0.0244	1.7014	961	38	999	Glycine	13	0.6625724137931034	0.0931125	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.051	TRUE	host_genus_indigofera	14	0.1652	0.296	0.0372	3.516	999	0	0.0896	0.1268	0.023	1.6153	949	50	999	Indigofera	14	0.006821428571428571	0.11416091954022987	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.914	0.782	TRUE	host_genus_kummerowia	6	0.3819	0.2932	0.061	-1.4549	86	913	0.2013	0.1689	0.0437	-0.7424	218	781	999	Kummerowia	6	0.9970847457627119	0.8486477272727273	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.358	0.027	TRUE	host_genus_lespedeza	125	0.2931	0.2972	0.0123	0.3307	642	357	0.0567	0.0648	0.0042	1.8964	973	26	999	Lespedeza	125	0.5259846153846154	0.07064383561643835	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_lotus	24	0.0457	0.2996	0.029	8.7488	999	0	0.0106	0.1082	0.0158	6.162	999	0	999	Lotus	24	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.721	0.001	TRUE	host_genus_lupinus	65	0.3094	0.3	0.0162	-0.5839	279	720	0.0573	0.0802	0.0067	3.4209	999	0	999	Lupinus	65	0.8752151898734177	0.004547619047619048	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.007	0.002	TRUE	host_genus_macroptilium	13	0.2051	0.3043	0.0389	2.5508	993	6	0.0662	0.1341	0.0237	2.863	998	1	999	Macroptilium	13	0.027854166666666666	0.00848888888888889	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_medicago	57	0.1741	0.303	0.0171	7.5261	999	0	0.0359	0.0834	0.0077	6.1762	999	0	999	Medicago	57	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.001	0.001	TRUE	host_genus_melilotus	34	0.1544	0.3033	0.0235	6.341	999	0	0.0441	0.0981	0.0118	4.5873	999	0	999	Melilotus	34	0.006821428571428571	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.009	0.011	TRUE	host_genus_mimosa	15	0.2224	0.3038	0.035	2.3288	991	8	0.0796	0.1274	0.0213	2.2438	989	10	999	Mimosa	15	0.03183333333333333	0.032828125	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.025	0.007	TRUE	host_genus_morella	29	0.2544	0.3028	0.0252	1.9206	975	24	0.0719	0.1034	0.014	2.2588	993	6	999	Morella	29	0.07234848484848486	0.023051724137931034	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.003	0.001	TRUE	host_genus_oxytropis	23	0.2127	0.3034	0.0291	3.1157	997	2	0.0466	0.1104	0.0167	3.8075	999	0	999	Oxytropis	23	0.014692307692307694	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.037	0.018	TRUE	host_genus_pediomelum	8	0.2176	0.3033	0.0509	1.6842	963	36	0.0906	0.1582	0.035	1.9298	982	17	999	Pediomelum	8	0.10095714285714286	0.05131343283582089	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.167	0.153	TRUE	host_genus_rhynchosia	33	0.2804	0.3029	0.0233	0.9665	833	166	0.0852	0.0981	0.012	1.0799	847	152	999	Rhynchosia	33	0.28997272727272727	0.27058333333333334	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.083	0.001	TRUE	host_genus_robinia	8	0.2388	0.3048	0.0491	1.3428	917	82	0.0564	0.1565	0.0341	2.9369	999	0	999	Robinia	8	0.17231521739130437	0.004547619047619048	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.229	0.001	TRUE	host_genus_sesbania	30	0.2864	0.3048	0.0249	0.7397	771	228	0.0345	0.1017	0.0129	5.1929	999	0	999	Sesbania	30	0.36755462184873955	0.004547619047619048	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.02	0.008	TRUE	host_genus_strophostyles	11	0.2217	0.3066	0.0429	1.9796	980	19	0.077	0.1417	0.0281	2.3033	992	7	999	Strophostyles	11	0.06063492063492063	0.025466666666666665	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.069	0.336	TRUE	host_genus_stylosanthes	23	0.2602	0.3042	0.0294	1.4959	931	68	0.103	0.1103	0.0163	0.4452	664	335	999	Stylosanthes	23	0.14976136363636364	0.49748837209302327	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.443	0.717	TRUE	host_genus_tephrosia	43	0.3008	0.3038	0.0204	0.1502	557	442	0.0959	0.0909	0.0097	-0.5221	283	716	999	Tephrosia	43	0.6101007194244604	0.805570588235294	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.081	0.056	TRUE	host_genus_thermopsis	5	0.2087	0.3033	0.0683	1.3845	919	80	0.1117	0.1898	0.0516	1.5146	944	55	999	Thermopsis	5	0.17001098901098902	0.12017977528089889	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.944	0.033	TRUE	host_genus_trifolium	16	0.356	0.303	0.0333	-1.59	56	943	0.0873	0.1235	0.0205	1.7597	967	32	999	Trifolium	16	0.9993204419889503	0.08404	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_genus	Host genus	ok	0.003	0.001	TRUE	host_genus_vicia	21	0.2071	0.3004	0.0297	3.1401	997	2	0.0546	0.1127	0.0171	3.4025	999	0	999	Vicia	21	0.014692307692307694	0.004547619047619048	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.654	0.522	TRUE	host_tribe_actinorhizal	192	0.3092	0.3056	0.0089	-0.4012	346	653	0.0559	0.0557	0.0029	-0.0514	478	521	999	actinorhizal	192	0.7833626373626373	0.7024444444444444	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.003	0.001	TRUE	host_tribe_amorpheae	78	0.264	0.3034	0.0138	2.8631	997	2	0.041	0.0742	0.0059	5.5863	999	0	999	Amorpheae	78	0.013080000000000001	0.004541666666666667	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.057	0.048	TRUE	host_tribe_cassieae	53	0.2709	0.298	0.0171	1.5849	943	56	0.0693	0.0822	0.0081	1.5924	952	47	999	Cassieae	53	0.13506521739130434	0.09871698113207548	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.044	TRUE	host_tribe_crotalarieae	62	0.2255	0.2964	0.0166	4.2831	999	0	0.0666	0.0789	0.0075	1.6502	956	43	999	Crotalarieae	62	0.005736842105263157	0.0940392156862745	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.053	0.741	TRUE	host_tribe_dalbergieae	43	0.266	0.296	0.0191	1.5664	947	52	0.0946	0.0886	0.0098	-0.6089	259	740	999	Dalbergieae	43	0.13129545454545452	0.8731720430107527	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.029	0.026	TRUE	host_tribe_desmodieae	319	0.282	0.2946	0.0066	1.9111	971	28	0.044	0.0478	0.0019	2.0302	974	25	999	Desmodieae	319	0.08105128205128205	0.06297777777777777	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.026	TRUE	host_tribe_diocleae	47	0.2293	0.2951	0.0197	3.3407	999	0	0.0706	0.087	0.0087	1.8774	974	25	999	Diocleae	47	0.005736842105263157	0.06297777777777777	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.003	0.001	TRUE	host_tribe_fabeae	21	0.2071	0.293	0.0308	2.7923	997	2	0.0546	0.1107	0.0167	3.3697	999	0	999	Fabeae	21	0.013080000000000001	0.004541666666666667	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.001	TRUE	host_tribe_galegeae	144	0.2037	0.2964	0.0108	8.5776	999	0	0.0317	0.062	0.0037	8.1572	999	0	999	Galegeae	144	0.005736842105263157	0.004541666666666667	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.723	0.001	TRUE	host_tribe_genisteae	65	0.3094	0.2992	0.0169	-0.6035	277	722	0.0573	0.0801	0.0071	3.2079	999	0	999	Genisteae	65	0.8158144329896907	0.004541666666666667	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.474	0.022	TRUE	host_tribe_glycininae	13	0.2952	0.2974	0.037	0.0594	526	473	0.0889	0.1319	0.0227	1.8997	978	21	999	Glycininae	13	0.654	0.05576744186046512	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.028	TRUE	host_tribe_indigofereae	14	0.1652	0.3018	0.0365	3.7381	999	0	0.0896	0.1293	0.0228	1.7384	972	27	999	Indigofereae	14	0.005736842105263157	0.06634782608695652	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.001	TRUE	host_tribe_loteae	30	0.1178	0.3018	0.0246	7.4819	999	0	0.0313	0.1019	0.013	5.44	999	0	999	Loteae	30	0.005736842105263157	0.004541666666666667	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.432	0.679	TRUE	host_tribe_millettieae	43	0.3008	0.3034	0.02	0.132	568	431	0.0959	0.0919	0.0097	-0.4212	321	678	999	Millettieae	43	0.619578947368421	0.8133076923076923	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.081	0.004	TRUE	host_tribe_mimosoideae	52	0.277	0.303	0.0198	1.3141	919	80	0.0635	0.0865	0.0089	2.5729	996	3	999	Mimosoideae	52	0.18018367346938777	0.014064516129032258	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.229	0.308	TRUE	host_tribe_phaseoleae	104	0.2937	0.3033	0.0125	0.7713	771	228	0.0666	0.0694	0.0049	0.5731	692	307	999	Phaseoleae	104	0.39001562500000003	0.5010746268656716	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.012	0.007	TRUE	host_tribe_psoraleeae	11	0.2081	0.3051	0.0427	2.2728	988	11	0.081	0.1412	0.0276	2.1762	993	6	999	Psoraleeae	11	0.03737142857142857	0.0218	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.585	0.011	TRUE	host_tribe_robinieae	10	0.3102	0.3024	0.0461	-0.1696	415	584	0.0844	0.1451	0.029	2.0946	989	10	999	Robinieae	10	0.741453488372093	0.0324054054054054	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.201	0.001	TRUE	host_tribe_sesbanieae	30	0.2864	0.3053	0.0234	0.8111	799	200	0.0345	0.1017	0.0126	5.3436	999	0	999	Sesbanieae	30	0.35688709677419356	0.004541666666666667	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.084	0.022	TRUE	host_tribe_sophoreae	10	0.2421	0.3052	0.0464	1.3601	916	83	0.0874	0.1462	0.0303	1.9431	978	21	999	Sophoreae	10	0.18312000000000003	0.05576744186046512	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	host_tribe	Host tribe	ok	0.001	0.001	TRUE	host_tribe_trifolieae	107	0.2198	0.3026	0.0124	6.6971	999	0	0.0351	0.0688	0.0045	7.5209	999	0	999	Trifolieae	107	0.005736842105263157	0.004541666666666667	significant clustering by MPD	NA	NA
nifD	iupac	Mixed-IUPAC	native_status	Native status	ok	0.067	0.657	TRUE	native_status_0	14	0.257	0.3085	0.0357	1.4423	933	66	0.1378	0.1297	0.0229	-0.355	343	656	999	0	14	0.22014285714285714	0.7953157894736842	not significant / weak evidence	NA	NA
nifD	iupac	Mixed-IUPAC	native_status	Native status	ok	0.551	0.002	TRUE	native_status_no	257	0.306	0.3051	0.0072	-0.1193	449	550	0.0435	0.0506	0.0022	3.2248	998	1	999	no	257	0.7847058823529411	0.015333333333333334	significant clustering by MNTD	NA	NA
nifD	iupac	Mixed-IUPAC	native_status	Native status	ok	0.014	0.011	TRUE	native_status_yes	1179	0.2946	0.2984	0.0017	2.3035	986	13	0.0307	0.0315	3e-4	2.2549	989	10	999	yes	1179	0.05366666666666667	0.05059999999999999	not significant / weak evidence	NA	NA
