gene	tree_set	tree_set_label	label_type	phylocom_status	p_mpd_cluster	p_mntd_cluster	plot	ntaxa	mpd	mpd.rnd	mpd.sd	nri	mpd.ranklow	mpd.rankhi	mntd	mntd.rnd	mntd.sd	nti	mntd.ranklo	mntd.rankhi	runs	label_value	fdr_mpd	fdr_mntd	interpretation
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.954	0.101	host_genus_alnus	68	0.3318	0.3058	0.0152	-1.7183	46	953	0.0677	0.0766	0.0071	1.2507	899	100	999	Alnus	1	0.18729126213592234	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.101	0.061	host_genus_alysicarpus	8	0.2458	0.3052	0.0482	1.2328	899	100	0.103	0.1554	0.035	1.4961	939	60	999	Alysicarpus	0.1968469387755102	0.12664130434782608	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.009	0.001	host_genus_amorpha	34	0.2542	0.3037	0.0226	2.1867	991	8	0.0481	0.0963	0.0114	4.2286	999	0	999	Amorpha	0.033705882352941176	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.445	0.439	host_genus_amphicarpaea	19	0.3006	0.3054	0.0305	0.1581	555	444	0.1133	0.1173	0.0185	0.2132	561	438	999	Amphicarpaea	0.6204014598540146	0.5904859154929577	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_astragalus	122	0.1922	0.3035	0.0116	9.5725	999	0	0.0326	0.064	0.0043	7.3744	999	0	999	Astragalus	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.076	0.104	host_genus_baptisia	5	0.2105	0.2979	0.0645	1.3536	924	75	0.1193	0.1842	0.0511	1.2702	896	103	999	Baptisia	0.16310112359550563	0.19099999999999998	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.089	0.018	host_genus_ceanothus	27	0.2661	0.2988	0.0251	1.3047	911	88	0.0718	0.1008	0.0139	2.0877	982	17	999	Ceanothus	0.18084042553191487	0.05209090909090909	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.866	0.775	host_genus_centrosema	10	0.3461	0.2986	0.0433	-1.0965	134	865	0.1625	0.1406	0.0304	-0.7215	225	774	999	Centrosema	0.9798639053254438	0.8443068181818182	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.078	0.046	host_genus_chamaecrista	52	0.2717	0.2962	0.0172	1.4191	922	77	0.0694	0.0829	0.0081	1.6664	954	45	999	Chamaecrista	0.16553333333333334	0.10561176470588235	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.568	0.778	host_genus_chapmannia	8	0.3078	0.2995	0.0475	-0.1743	432	567	0.1826	0.1542	0.0349	-0.8153	222	777	999	Chapmannia	0.7281073825503356	0.8443068181818182	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.041	host_genus_clitoria	14	0.1637	0.295	0.0356	3.6892	999	0	0.087	0.1256	0.0241	1.6065	959	40	999	Clitoria	0.006366666666666666	0.09912658227848102	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.048	host_genus_crotalaria	62	0.2255	0.2949	0.0164	4.2206	999	0	0.0666	0.0786	0.0073	1.6502	952	47	999	Crotalaria	0.006366666666666666	0.10660465116279069	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.018	0.001	host_genus_dalea	44	0.2518	0.2952	0.0194	2.2353	982	17	0.0443	0.0882	0.0099	4.4108	999	0	999	Dalea	0.056360655737704914	0.004897435897435898	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.071	0.064	host_genus_desmanthus	9	0.2261	0.2948	0.0476	1.4437	929	70	0.0978	0.1458	0.0323	1.4874	936	63	999	Desmanthus	0.15587356321839077	0.12932291666666668	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.003	0.036	host_genus_desmodium	180	0.2654	0.2944	0.0093	3.0996	997	2	0.0516	0.0575	0.0032	1.8491	964	35	999	Desmodium	0.014692307692307694	0.08929870129870128	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.247	0.015	host_genus_dryas	43	0.2771	0.2927	0.0217	0.7192	753	246	0.0665	0.0894	0.0102	2.2389	985	14	999	Dryas	0.3866967213114754	0.045476190476190476	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.264	0.513	host_genus_elaeagnus	23	0.2761	0.2943	0.029	0.6263	736	263	0.1089	0.1089	0.0168	-0.0014	487	512	999	Elaeagnus	0.4099512195121951	0.6711164383561643	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.002	0.047	host_genus_galactia	47	0.2293	0.2939	0.0203	3.1861	998	1	0.0706	0.0862	0.0094	1.6678	953	46	999	Galactia	0.010914285714285715	0.10561176470588235	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.523	0.047	host_genus_glycine	13	0.2952	0.2955	0.0411	0.006	477	522	0.0889	0.1295	0.0246	1.6498	953	46	999	Glycine	0.6841986301369862	0.10561176470588235	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.047	host_genus_indigofera	14	0.1652	0.2962	0.0381	3.4368	999	0	0.0896	0.1272	0.0233	1.6081	953	46	999	Indigofera	0.006366666666666666	0.10561176470588235	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.926	0.772	host_genus_kummerowia	6	0.3819	0.2942	0.0612	-1.4335	74	925	0.2013	0.1705	0.0431	-0.7134	228	771	999	Kummerowia	1	0.8443068181818182	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.36	0.02	host_genus_lespedeza	125	0.2931	0.2974	0.0117	0.366	640	359	0.0567	0.0646	0.0041	1.9221	980	19	999	Lespedeza	0.5289230769230769	0.05617647058823529	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_lotus	24	0.0457	0.2972	0.0289	8.693	999	0	0.0106	0.10780000000000001	0.0151	6.4189	999	0	999	Lotus	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.712	0.002	host_genus_lupinus	65	0.3094	0.3	0.0165	-0.5703	288	711	0.0573	0.08	0.0071	3.1847	998	1	999	Lupinus	0.8607088607594936	0.008304347826086958	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.005	0.002	host_genus_macroptilium	13	0.2051	0.3027	0.0378	2.5804	995	4	0.0662	0.1335	0.0246	2.7387	998	1	999	Macroptilium	0.02076086956521739	0.008304347826086958	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_medicago	57	0.1741	0.3021	0.0176	7.286	999	0	0.0359	0.0836	0.008	5.9299	999	0	999	Medicago	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_melilotus	34	0.1544	0.303	0.0239	6.2139	999	0	0.0441	0.0979	0.0114	4.7007	999	0	999	Melilotus	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.01	0.005	host_genus_mimosa	15	0.2224	0.3024	0.0366	2.1855	990	9	0.0796	0.1264	0.0215	2.1711	995	4	999	Mimosa	0.036037735849056604	0.018365384615384613	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.018	0.014	host_genus_morella	29	0.2544	0.3045	0.0247	2.0275	982	17	0.0719	0.1027	0.0134	2.3065	986	13	999	Morella	0.056360655737704914	0.04312903225806452	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.002	0.001	host_genus_oxytropis	23	0.2127	0.3038	0.0289	3.1581	998	1	0.0466	0.1103	0.0162	3.9396	999	0	999	Oxytropis	0.010914285714285715	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.049	0.02	host_genus_pediomelum	8	0.2176	0.3014	0.0507	1.6527	951	48	0.0906	0.1563	0.0347	1.895	980	19	999	Pediomelum	0.12314473684210527	0.05617647058823529	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.149	0.13	host_genus_rhynchosia	33	0.2804	0.3038	0.0228	1.0256	851	148	0.0852	0.0985	0.0117	1.1292	870	129	999	Rhynchosia	0.27103809523809524	0.23424528301886793	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.096	0.001	host_genus_robinia	8	0.2388	0.3043	0.0515	1.2717	904	95	0.0564	0.1575	0.0356	2.8418	999	0	999	Robinia	0.191	0.004897435897435898	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.246	0.001	host_genus_sesbania	30	0.2864	0.3042	0.0252	0.7072	754	245	0.0345	0.1016	0.0129	5.2008	999	0	999	Sesbania	0.3866967213114754	0.004897435897435898	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.024	0.005	host_genus_strophostyles	11	0.2217	0.3016	0.0428	1.87	976	23	0.077	0.1396	0.0266	2.3519	995	4	999	Strophostyles	0.0684179104477612	0.018365384615384613	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.052	0.308	host_genus_stylosanthes	23	0.2602	0.3038	0.0283	1.5391	948	51	0.103	0.1112	0.016	0.5131	692	307	999	Stylosanthes	0.12733333333333333	0.45959374999999997	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.457	0.719	host_genus_tephrosia	43	0.3008	0.3029	0.0205	0.1019	543	456	0.0959	0.0905	0.0096	-0.5641	281	718	999	Tephrosia	0.6279640287769784	0.8078176470588235	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.061	0.058	host_genus_thermopsis	5	0.2087	0.3024	0.0657	1.4253	939	60	0.1117	0.1873	0.052	1.452	942	57	999	Thermopsis	0.1370705882352941	0.12173626373626374	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.938	0.035	host_genus_trifolium	16	0.356	0.3017	0.0343	-1.5814	62	937	0.0873	0.123	0.0206	1.7347	965	34	999	Trifolium	1	0.08796052631578948	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_genus	ok	0.001	0.001	host_genus_vicia	22	0.2038	0.3015	0.0279	3.5087	999	0	0.0485	0.1106	0.0157	3.9496000000000002	999	0	999	Vicia	0.006366666666666666	0.004897435897435898	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.684	0.543	host_tribe_actinorhizal	192	0.3092	0.3052	0.0087	-0.4622	316	683	0.0559	0.0556	0.0028	-0.1022	457	542	999	actinorhizal	0.8016774193548388	0.7129882352941178	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.004	0.001	host_tribe_amorpheae	78	0.264	0.3031	0.0145	2.6984	996	3	0.041	0.0738	0.0061	5.3462	999	0	999	Amorpheae	0.014064516129032258	0.00545	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.057	0.051	host_tribe_cassieae	53	0.2709	0.2992	0.0175	1.615	943	56	0.0693	0.0828	0.0082	1.632	949	50	999	Cassieae	0.13506521739130434	0.10107272727272727	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.041	host_tribe_crotalarieae	62	0.2255	0.2964	0.0154	4.6064	999	0	0.0666	0.0789	0.007	1.7415	959	40	999	Crotalarieae	0.006055555555555555	0.089380000000000015	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.069	0.715	host_tribe_dalbergieae	43	0.266	0.2956	0.0197	1.4994	931	68	0.0946	0.0889	0.0099	-0.5733	285	714	999	Dalbergieae	0.1600212765957447	0.8471195652173912	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.038	0.027	host_tribe_desmodieae	319	0.282	0.2943	0.0068	1.8072	962	37	0.044	0.0477	0.0019	1.9153	973	26	999	Desmodieae	0.10355	0.0654	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.002	0.031	host_tribe_diocleae	47	0.2293	0.2938	0.0203	3.1825	998	1	0.0706	0.0872	0.0091	1.8256	969	30	999	Diocleae	0.009083333333333334	0.07345652173913043	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.002	0.001	host_tribe_fabeae	22	0.2038	0.2953	0.0305	2.9982	998	1	0.0485	0.1101	0.0166	3.713	999	0	999	Fabeae	0.009083333333333334	0.00545	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_galegeae	145	0.203	0.2967	0.0111	8.4448	999	0	0.0314	0.0619	0.0037	8.2446	999	0	999	Galegeae	0.006055555555555555	0.00545	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.733	0.003	host_tribe_genisteae	65	0.3094	0.2989	0.0166	-0.6316	267	732	0.0573	0.0796	0.0071	3.1463	997	2	999	Genisteae	0.823680412371134	0.011678571428571429	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.478	0.041	host_tribe_glycininae	13	0.2952	0.2994	0.0399	0.1032	522	477	0.0889	0.1315	0.0244	1.743	959	40	999	Glycininae	0.651275	0.089380000000000015	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.047	host_tribe_indigofereae	14	0.1652	0.299	0.0394	3.3948	999	0	0.0896	0.1294	0.0242	1.6449	953	46	999	Indigofereae	0.006055555555555555	0.10045098039215686	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_loteae	30	0.1178	0.3007	0.0246	7.4368	999	0	0.0313	0.1017	0.0127	5.5407	999	0	999	Loteae	0.006055555555555555	0.00545	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.465	0.666	host_tribe_millettieae	43	0.3008	0.3029	0.0203	0.1046	535	464	0.0959	0.0917	0.0095	-0.4527	334	665	999	Millettieae	0.6498076923076923	0.8066	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.081	0.002	host_tribe_mimosoideae	52	0.277	0.303	0.0189	1.3734	919	80	0.0635	0.0861	0.0086	2.635	998	1	999	Mimosoideae	0.17658000000000001	0.008384615384615384	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.223	0.291	host_tribe_phaseoleae	104	0.2937	0.3029	0.0128	0.722	777	222	0.0666	0.0693	0.0049	0.5498	709	290	999	Phaseoleae	0.38582539682539685	0.47341791044776116	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.018	0.012	host_tribe_psoraleeae	11	0.2081	0.3026	0.0427	2.212	982	17	0.081	0.1418	0.0281	2.1652	988	11	999	Psoraleeae	0.05163157894736842	0.035351351351351354	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.552	0.013	host_tribe_robinieae	10	0.3102	0.3036	0.046	-0.1434	448	551	0.0844	0.1468	0.0289	2.1619	987	12	999	Robinieae	0.7129882352941178	0.037289473684210525	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.255	0.001	host_tribe_sesbanieae	30	0.2864	0.3031	0.0245	0.6805	745	254	0.0345	0.1007	0.0126	5.2439	999	0	999	Sesbanieae	0.42113636363636364	0.00545	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.072	0.019	host_tribe_sophoreae	10	0.2421	0.3041	0.0435	1.4258	928	71	0.0874	0.1462	0.0289	2.0373	981	18	999	Sophoreae	0.16016326530612243	0.05051219512195122	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	host_tribe	ok	0.001	0.001	host_tribe_trifolieae	107	0.2198	0.303	0.0122	6.8108	999	0	0.0351	0.0684	0.0046	7.2566	999	0	999	Trifolieae	0.006055555555555555	0.00545	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	native_status	ok	0.077	0.663	native_status_0	14	0.257	0.3065	0.0353	1.401	923	76	0.1378	0.1288	0.023	-0.3914	337	662	999	0	0.253	0.8183157894736842	not significant / weak evidence
nifD	iupac	Mixed-IUPAC	native_status	ok	0.557	0.003	native_status_no	258	0.3055	0.3045	0.007	-0.1456	443	556	0.0431	0.0503	0.0022	3.2034	997	2	999	no	0.7792941176470588	0.01725	significant clustering by MNTD
nifD	iupac	Mixed-IUPAC	native_status	ok	0.008	0.019	native_status_yes	1180	0.2945	0.2984	0.0017	2.3468	992	7	0.0306	0.0314	4e-4	2.1718	981	18	999	yes	0.03066666666666667	0.08739999999999999	significant clustering by MPD
nifD	iupac	Mixed-IUPAC	closest_blast_genus	ok	0.001	0.001	closest_blast_genus_azorhizobium	37	0.1039	0.3069	0.0214	9.4996	999	0	0.0321	0.0938	0.0112	5.5128	999	0	999	Azorhizobium	0.0020714285714285717	0.002230769230769231	significant clustering by MPD
