tree_set	tree_set_label	gene	sample_id	tip_label	closest_genus_report	nearest_neighbor_tip	nearest_neighbor_sample_id	nearest_neighbor_closest_genus	nearest_neighbor_distance	nearest_neighbor_same_blast_genus	nearest_neighbor_tie_count	sample_type	site	state	host_genus	host_tribe	native_status
strict	Strict single-dominant	nifH	LENO-2-1-Ro	LENO-2-1-Ro|nifH|consensus50|strict_single_dominant	Bradyrhizobium	GUAN-7-1-Ro|nifH|consensus50|strict_single_dominant	GUAN-7-1-Ro	Mesorhizobium	0.044786737	FALSE	1	root	LENO	AL	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	JERC-170-Rh	JERC-170-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	GUAN-7-1-Ro|nifH|consensus50|strict_single_dominant	GUAN-7-1-Ro	Mesorhizobium	0.029244515300000003	TRUE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	GUAN-7-1-Ro	GUAN-7-1-Ro|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-170-Rh|nifH|consensus50|strict_single_dominant	JERC-170-Rh	Mesorhizobium	0.029244515300000003	TRUE	1	root	GUAN	P.R	Pictetia	Dalbergieae	yes
strict	Strict single-dominant	nifH	TALL-26-3-Rh	TALL-26-3-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-169-Rh|nifH|consensus50|strict_single_dominant	JERC-169-Rh	Microvirga	0.026744864099999998	FALSE	1	rhizosphere	TALL	AL	Clitoria	Phaseoleae	yes
strict	Strict single-dominant	nifH	TOOL-5-Rh	TOOL-5-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	TALL-26-3-Rh|nifH|consensus50|strict_single_dominant	TALL-26-3-Rh	Mesorhizobium	0.034397418400000004	TRUE	1	rhizosphere	TOOL	Alaska	Dryas	actinorhizal	yes
strict	Strict single-dominant	nifH	JERC-169-Rh	JERC-169-Rh|nifH|consensus50|strict_single_dominant	Microvirga	DELA-8-2-Rh|nifH|consensus50|strict_single_dominant	DELA-8-2-Rh	Microvirga	0.0261031627	TRUE	1	rhizosphere	JERC	Georgia	Clitoria	Phaseoleae	yes
strict	Strict single-dominant	nifH	DELA-8-2-Rh	DELA-8-2-Rh|nifH|consensus50|strict_single_dominant	Microvirga	JERC-169-Rh|nifH|consensus50|strict_single_dominant	JERC-169-Rh	Microvirga	0.0261031627	TRUE	1	rhizosphere	DELA	AL	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	OSBS-81-1-Rh	OSBS-81-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-169-Rh|nifH|consensus50|strict_single_dominant	JERC-169-Rh	Microvirga	0.0403915529	FALSE	1	rhizosphere	OSBS	FL	Chamaecrista	Cassieae	yes
strict	Strict single-dominant	nifH	TALL-13-3-Ro	TALL-13-3-Ro|nifH|consensus50|strict_single_dominant	Mesorhizobium	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.030865039700000003	TRUE	1	root	TALL	AL	Robinia	Robinieae	yes
strict	Strict single-dominant	nifH	CLBJ-28-3-Rh	CLBJ-28-3-Rh|nifH|consensus50|strict_single_dominant	Microvirga	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.0553054245	FALSE	1	rhizosphere	CLBJ	TX	Dalea	Amorpheae	yes
strict	Strict single-dominant	nifH	DEJU-8-1-Rh	DEJU-8-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-68-1-Rh	Bradyrhizobium	0.0664733496	FALSE	1	rhizosphere	DEJU	Alaska	Alnus	actinorhizal	yes
strict	Strict single-dominant	nifH	JERC-160-Ro	JERC-160-Ro|nifH|consensus50|strict_single_dominant	Neorhizobium	OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-68-1-Rh	Bradyrhizobium	0.04769761	FALSE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	OSBS-68-1-Rh	OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-160-Ro|nifH|consensus50|strict_single_dominant	JERC-160-Ro	Neorhizobium	0.04769761	FALSE	1	rhizosphere	OSBS	FL	Crotalaria	Crotalarieae	yes
strict	Strict single-dominant	nifH	DSNY-83-1-Rh	DSNY-83-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	OSBS-66-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-66-1-Rh	Bradyrhizobium	0.0289949086	TRUE	1	rhizosphere	DSNY	Florida	Alysicarpus	Desmodieae	yes
strict	Strict single-dominant	nifH	GUAN-5-Rh	GUAN-5-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	OSBS-37-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-37-1-Rh	Mesorhizobium	0.0523009185	FALSE	1	rhizosphere	GUAN	P.R	Coursetia	Robinieae	yes
strict	Strict single-dominant	nifH	OSBS-37-1-Rh	OSBS-37-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	GUAN-5-Rh|nifH|consensus50|strict_single_dominant	GUAN-5-Rh	Bradyrhizobium	0.0523009185	FALSE	1	rhizosphere	OSBS	FL	Chapmannia	Dalbergieae	yes
strict	Strict single-dominant	nifH	JERC-155-Rh	JERC-155-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	OSBS-66-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-66-1-Rh	Bradyrhizobium	0.0288543108	TRUE	1	rhizosphere	JERC	Georgia	Rhynchosia	Phaseoleae	yes
strict	Strict single-dominant	nifH	OSBS-66-1-Rh	OSBS-66-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-155-Rh|nifH|consensus50|strict_single_dominant	JERC-155-Rh	Bradyrhizobium	0.0288543108	TRUE	1	rhizosphere	OSBS	FL	Chamaecrista	Cassieae	yes
strict	Strict single-dominant	nifH	GUAN-2-Rh	GUAN-2-Rh|nifH|consensus50|strict_single_dominant	Microvirga	OSBS-66-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-66-1-Rh	Bradyrhizobium	0.03892813	FALSE	1	rhizosphere	GUAN	P.R	Leucaena	Mimosoideae	no
strict	Strict single-dominant	nifH	N38-2-D-Rh	N38-2-D-Rh|nifH|consensus50|strict_single_dominant	Microvirga	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.060354036699999995	FALSE	1	NA	NA	NA	NA	NA	NA
strict	Strict single-dominant	nifH	CLBJ-7-1-No	CLBJ-7-1-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant	OSBS-20-1-Ro	Mesorhizobium	0.0552015625	TRUE	1	nodule	CLBJ	TX	Neptunia	Mimosoideae	yes
strict	Strict single-dominant	nifH	JERC-88-1-Rh	JERC-88-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant	OSBS-20-1-Ro	Mesorhizobium	0.0592833049	TRUE	1	rhizosphere	JERC	Georgia	Crotalaria	Crotalarieae	no
strict	Strict single-dominant	nifH	OSBS-20-1-Ro	OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant	Mesorhizobium	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.042073663299999994	TRUE	1	root	OSBS	FL	Rhynchosia	Phaseoleae	yes
strict	Strict single-dominant	nifH	ORNL-12-1-Ro	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	Mesorhizobium	OSBS-28-1-No|nifH|consensus50|strict_single_dominant	OSBS-28-1-No	Microvirga	0.0267815365	FALSE	1	root	ORNL	TN	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nifH	DELA-12-2-Rh	DELA-12-2-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.0885998681	TRUE	1	rhizosphere	DELA	AL	Centrosema	Phaseoleae	yes
strict	Strict single-dominant	nifH	OAES-37-2-Rh	OAES-37-2-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.0561791305	TRUE	1	rhizosphere	OAES	OK	Dalea	Amorpheae	yes
strict	Strict single-dominant	nifH	OSBS-28-1-No	OSBS-28-1-No|nifH|consensus50|strict_single_dominant	Microvirga	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.0267815365	FALSE	1	nodule	OSBS	FL	Galactia	Diocleae	yes
strict	Strict single-dominant	nifH	CLBJ-36-1-No	CLBJ-36-1-No|nifH|consensus50|strict_single_dominant	Microvirga	LENO-1-1-Rh|nifH|consensus50|strict_single_dominant	LENO-1-1-Rh	Bradyrhizobium	0.0155075691	FALSE	1	nodule	CLBJ	TX	Trifolium	Trifolieae	no
strict	Strict single-dominant	nifH	DSNY-90-Rh	DSNY-90-Rh|nifH|consensus50|strict_single_dominant	Microvirga	LAJA-4-1-Rh|nifH|consensus50|strict_single_dominant	LAJA-4-1-Rh	Microvirga	0.0355228523	TRUE	1	rhizosphere	DSNY	Florida	Sesbania	Sesbanieae	yes
strict	Strict single-dominant	nifH	LAJA-4-1-Rh	LAJA-4-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	DSNY-90-Rh|nifH|consensus50|strict_single_dominant	DSNY-90-Rh	Microvirga	0.0355228523	TRUE	1	rhizosphere	LAJA	P.R	Desmanthus	Mimosoideae	yes
strict	Strict single-dominant	nifH	GUAN-3-No	GUAN-3-No|nifH|consensus50|strict_single_dominant	Bradyrhizobium	CLBJ-36-1-No|nifH|consensus50|strict_single_dominant	CLBJ-36-1-No	Microvirga	0.06937652650000001	FALSE	1	nodule	GUAN	P.R	Pictetia	Dalbergieae	yes
strict	Strict single-dominant	nifH	JERC-203-1-Rh	JERC-203-1-Rh|nifH|consensus50|strict_single_dominant	Burkholderia	CLBJ-36-1-No|nifH|consensus50|strict_single_dominant	CLBJ-36-1-No	Microvirga	0.0355126566	FALSE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	N38-2-D-No	N38-2-D-No|nifH|consensus50|strict_single_dominant	Bradyrhizobium	N38-2-D-Ro|nifH|consensus50|strict_single_dominant	N38-2-D-Ro	Bradyrhizobium	0.0352937148	TRUE	1	NA	NA	NA	NA	NA	NA
strict	Strict single-dominant	nifH	N38-2-D-Ro	N38-2-D-Ro|nifH|consensus50|strict_single_dominant	Bradyrhizobium	N38-2-D-No|nifH|consensus50|strict_single_dominant	N38-2-D-No	Bradyrhizobium	0.0352937148	TRUE	1	NA	NA	NA	NA	NA	NA
strict	Strict single-dominant	nifH	LENO-1-1-Rh	LENO-1-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	CLBJ-36-1-No|nifH|consensus50|strict_single_dominant	CLBJ-36-1-No	Microvirga	0.0155075691	FALSE	1	rhizosphere	LENO	AL	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	OSBS-21-2-No	OSBS-21-2-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	LENO-1-1-Rh|nifH|consensus50|strict_single_dominant	LENO-1-1-Rh	Bradyrhizobium	0.0191909125	FALSE	1	nodule	OSBS	FL	Crotalaria	Crotalarieae	yes
strict	Strict single-dominant	nifH	DELA-2-2-No	DELA-2-2-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-177-Ro|nifH|consensus50|strict_single_dominant	JERC-177-Ro	Bradyrhizobium	0.0252533073	FALSE	1	nodule	DELA	AL	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nifH	JERC-127-2-Ro	JERC-127-2-Ro|nifH|consensus50|strict_single_dominant	Mesorhizobium	DELA-2-2-No|nifH|consensus50|strict_single_dominant	DELA-2-2-No	Mesorhizobium	0.0331132588	TRUE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	JERC-177-Ro	JERC-177-Ro|nifH|consensus50|strict_single_dominant	Bradyrhizobium	OAES-35-1-Rh|nifH|consensus50|strict_single_dominant	OAES-35-1-Rh	Bradyrhizobium	0.0209845977	TRUE	1	root	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	OAES-35-1-Rh	OAES-35-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-177-Ro|nifH|consensus50|strict_single_dominant	JERC-177-Ro	Bradyrhizobium	0.0209845977	TRUE	1	rhizosphere	OAES	OK	Amorpha	Amorpheae	yes
strict	Strict single-dominant	nifH	JERC-172-2-Rh	JERC-172-2-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	OAES-35-1-Rh|nifH|consensus50|strict_single_dominant	OAES-35-1-Rh	Bradyrhizobium	0.0267049247	TRUE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	JERC-155-No	JERC-155-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-99-1-Rh|nifH|consensus50|strict_single_dominant	JERC-99-1-Rh	Mesorhizobium	0.015556666099999998	TRUE	1	nodule	JERC	Georgia	Rhynchosia	Phaseoleae	yes
strict	Strict single-dominant	nifH	JERC-99-1-Rh	JERC-99-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-155-No|nifH|consensus50|strict_single_dominant	JERC-155-No	Mesorhizobium	0.015556666099999998	TRUE	1	rhizosphere	JERC	Georgia	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nifH	OSBS-58-1-Rh	OSBS-58-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-155-No|nifH|consensus50|strict_single_dominant	JERC-155-No	Mesorhizobium	0.0239784537	TRUE	1	rhizosphere	OSBS	FL	Stylosanthes	Dalbergieae	yes
strict	Strict single-dominant	nifH	JERC-161-Rh	JERC-161-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	TALL-49-1-Rh|nifH|consensus50|strict_single_dominant	TALL-49-1-Rh	Mesorhizobium	0.0277429428	TRUE	1	rhizosphere	JERC	Georgia	Rhynchosia	Phaseoleae	yes
strict	Strict single-dominant	nifH	TALL-49-1-Rh	TALL-49-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-161-Rh|nifH|consensus50|strict_single_dominant	JERC-161-Rh	Mesorhizobium	0.0277429428	TRUE	1	rhizosphere	TALL	AL	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	DSNY-28-1-Ro	DSNY-28-1-Ro|nifH|consensus50|strict_single_dominant	Microvirga	OSBS-71-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-71-1-Rh	Microvirga	0.0303079208	TRUE	1	root	DSNY	Florida	Morella	actinorhizal	yes
strict	Strict single-dominant	nifH	OSBS-71-1-Rh	OSBS-71-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	OSBS-82-1-Ro|nifH|consensus50|strict_single_dominant	OSBS-82-1-Ro	Bradyrhizobium	0.0242072451	FALSE	1	rhizosphere	OSBS	FL	Rhynchosia	Phaseoleae	yes
strict	Strict single-dominant	nifH	DSNY-57-1-Rh	DSNY-57-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	OSBS-71-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-71-1-Rh	Microvirga	0.0461404577	FALSE	1	rhizosphere	DSNY	Florida	Sesbania	Sesbanieae	yes
strict	Strict single-dominant	nifH	OSBS-82-1-Ro	OSBS-82-1-Ro|nifH|consensus50|strict_single_dominant	Bradyrhizobium	OSBS-71-1-Rh|nifH|consensus50|strict_single_dominant	OSBS-71-1-Rh	Microvirga	0.0242072451	FALSE	1	root	OSBS	FL	Stylosanthes	Dalbergieae	yes
strict	Strict single-dominant	nifH	DSNY-30-1-No	DSNY-30-1-No|nifH|consensus50|strict_single_dominant	Microvirga	KONZ-11-1-Rh|nifH|consensus50|strict_single_dominant	KONZ-11-1-Rh	Bradyrhizobium	0.018592436900000002	FALSE	1	nodule	DSNY	Florida	Crotalaria	Crotalarieae	yes
strict	Strict single-dominant	nifH	DSNY-83-2-Rh	DSNY-83-2-Rh|nifH|consensus50|strict_single_dominant	Microvirga	KONZ-11-1-Rh|nifH|consensus50|strict_single_dominant	KONZ-11-1-Rh	Bradyrhizobium	0.014894457100000001	FALSE	1	rhizosphere	DSNY	Florida	Alysicarpus	Desmodieae	yes
strict	Strict single-dominant	nifH	JERC-CLMA-73-2-Rh	JERC-CLMA-73-2-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-CLMA-73-2-Ro|nifH|consensus50|strict_single_dominant	JERC-CLMA-73-2-Ro	Bradyrhizobium	0.007213252599999999	TRUE	1	rhizosphere	JERC	Georgia	Clitoria	Phaseoleae	yes
strict	Strict single-dominant	nifH	JERC-CLMA-73-2-Ro	JERC-CLMA-73-2-Ro|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-CLMA-73-2-Rh|nifH|consensus50|strict_single_dominant	JERC-CLMA-73-2-Rh	Bradyrhizobium	0.007213252599999999	TRUE	1	root	JERC	Georgia	Clitoria	Phaseoleae	yes
strict	Strict single-dominant	nifH	KONZ-11-1-Rh	KONZ-11-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	JERC-CLMA-73-2-Ro|nifH|consensus50|strict_single_dominant	JERC-CLMA-73-2-Ro	Bradyrhizobium	0.0117136953	TRUE	1	rhizosphere	KONZ	KS	Amorpha	Amorpheae	yes
strict	Strict single-dominant	nifH	DSNY-GARE-35-1-Rh	DSNY-GARE-35-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	KONZ-6-1-Rh|nifH|consensus50|strict_single_dominant	KONZ-6-1-Rh	Rhizobium	0.0315238825	FALSE	1	rhizosphere	DSNY	Florida	Galactia	Diocleae	yes
strict	Strict single-dominant	nifH	KONZ-6-1-Rh	KONZ-6-1-Rh|nifH|consensus50|strict_single_dominant	Rhizobium	DSNY-GARE-35-1-Rh|nifH|consensus50|strict_single_dominant	DSNY-GARE-35-1-Rh	Bradyrhizobium	0.0315238825	FALSE	1	rhizosphere	KONZ	KS	Dalea	Amorpheae	yes
strict	Strict single-dominant	nifH	JERC-145-1-Rh	JERC-145-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	JERC-160-Rh|nifH|consensus50|strict_single_dominant	JERC-160-Rh	Mesorhizobium	0.0367254441	FALSE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	TALL-39-2-Rh	TALL-39-2-Rh|nifH|consensus50|strict_single_dominant	Rhizobium	JERC-145-1-Rh|nifH|consensus50|strict_single_dominant	JERC-145-1-Rh	Microvirga	0.059762042099999996	FALSE	1	rhizosphere	TALL	AL	Lespedeza	Desmodieae	no
strict	Strict single-dominant	nifH	JERC-160-Rh	JERC-160-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-145-1-Rh|nifH|consensus50|strict_single_dominant	JERC-145-1-Rh	Microvirga	0.0367254441	FALSE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	DCFS-2-2-Ro	DCFS-2-2-Ro|nifH|consensus50|strict_single_dominant	Microvirga	TOOL-1-Rh|nifH|consensus50|strict_single_dominant	TOOL-1-Rh	Microvirga	0.0312882793	TRUE	1	root	DCFS	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nifH	TOOL-1-Rh	TOOL-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	DCFS-2-2-Ro|nifH|consensus50|strict_single_dominant	DCFS-2-2-Ro	Microvirga	0.0312882793	TRUE	1	rhizosphere	TOOL	Alaska	Dryas	actinorhizal	yes
strict	Strict single-dominant	nifH	WOOD-10-1-Ro	WOOD-10-1-Ro|nifH|consensus50|strict_single_dominant	Sinorhizobium	DEJU-60-Rh|nifH|consensus50|strict_single_dominant	DEJU-60-Rh	Sinorhizobium	0.0054692863	TRUE	1	root	WOOD	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nifH	WOOD-6-1-Rh	WOOD-6-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	WOOD-10-1-Ro|nifH|consensus50|strict_single_dominant	WOOD-10-1-Ro	Sinorhizobium	0.0154740413	FALSE	1	rhizosphere	WOOD	ND	Medicago	Trifolieae	no
strict	Strict single-dominant	nifH	DEJU-60-Rh	DEJU-60-Rh|nifH|consensus50|strict_single_dominant	Sinorhizobium	WOOD-10-1-Ro|nifH|consensus50|strict_single_dominant	WOOD-10-1-Ro	Sinorhizobium	0.0054692863	TRUE	1	rhizosphere	DEJU	Unknown	Lupinus	Genisteae	yes
strict	Strict single-dominant	nifH	HEAL-2-1-Rh	HEAL-2-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	DEJU-60-Rh|nifH|consensus50|strict_single_dominant	DEJU-60-Rh	Sinorhizobium	0.019674070699999997	FALSE	1	rhizosphere	HEAL	Alaska	Alnus	actinorhizal	yes
strict	Strict single-dominant	nifH	RMNP-4-Rh	RMNP-4-Rh|nifH|consensus50|strict_single_dominant	Microvirga	DEJU-60-Rh|nifH|consensus50|strict_single_dominant	DEJU-60-Rh	Sinorhizobium	0.0242407317	FALSE	1	rhizosphere	RMNP	CO	Oxytropis	Galegeae	yes
strict	Strict single-dominant	nifH	DEJU-54-No	DEJU-54-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	DSNY-88-1-Rh|nifH|consensus50|strict_single_dominant	DSNY-88-1-Rh	Microvirga	0.0974425723	FALSE	1	nodule	DEJU	Unknown	Alnus	actinorhizal	yes
strict	Strict single-dominant	nifH	DSNY-88-1-Rh	DSNY-88-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	GRSM-4-2-Ro|nifH|consensus50|strict_single_dominant	GRSM-4-2-Ro	Sinorhizobium	0.0573347184	FALSE	1	rhizosphere	DSNY	Florida	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	GRSM-4-2-Ro	GRSM-4-2-Ro|nifH|consensus50|strict_single_dominant	Sinorhizobium	DSNY-88-1-Rh|nifH|consensus50|strict_single_dominant	DSNY-88-1-Rh	Microvirga	0.0573347184	FALSE	1	root	GRSM	TN	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	DEJU-58-Rh	DEJU-58-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	WOOD-3-2-Rh|nifH|consensus50|strict_single_dominant	WOOD-3-2-Rh	Rhizobium	0.0262335033	FALSE	1	rhizosphere	DEJU	Unknown	Alnus	actinorhizal	yes
strict	Strict single-dominant	nifH	DSNY-92-1-Ro	DSNY-92-1-Ro|nifH|consensus50|strict_single_dominant	Bradyrhizobium	DEJU-58-Rh|nifH|consensus50|strict_single_dominant	DEJU-58-Rh	Bradyrhizobium	0.0281374754	TRUE	1	root	DSNY	Florida	Crotalaria	Crotalarieae	no
strict	Strict single-dominant	nifH	WOOD-3-2-Rh	WOOD-3-2-Rh|nifH|consensus50|strict_single_dominant	Rhizobium	DEJU-58-Rh|nifH|consensus50|strict_single_dominant	DEJU-58-Rh	Bradyrhizobium	0.0262335033	FALSE	1	rhizosphere	WOOD	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nifH	WOOD-1-1-Rh	WOOD-1-1-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	DEJU-58-Rh|nifH|consensus50|strict_single_dominant	DEJU-58-Rh	Bradyrhizobium	0.030089415600000002	TRUE	1	rhizosphere	WOOD	ND	Melilotus	Trifolieae	no
strict	Strict single-dominant	nifH	JERC-132-3-Rh	JERC-132-3-Rh|nifH|consensus50|strict_single_dominant	Bradyrhizobium	DEJU-58-Rh|nifH|consensus50|strict_single_dominant	DEJU-58-Rh	Bradyrhizobium	0.0328715069	TRUE	1	rhizosphere	JERC	Georgia	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	JERC-135-3-Rh	JERC-135-3-Rh|nifH|consensus50|strict_single_dominant	Microvirga	TALL-22-Ro|nifH|consensus50|strict_single_dominant	TALL-22-Ro	Sinorhizobium	0.0505980421	FALSE	1	rhizosphere	JERC	Georgia	Stylosanthes	Dalbergieae	yes
strict	Strict single-dominant	nifH	OSBS-100-3-Rh	OSBS-100-3-Rh|nifH|consensus50|strict_single_dominant	Sinorhizobium	TALL-22-Ro|nifH|consensus50|strict_single_dominant	TALL-22-Ro	Sinorhizobium	0.0546229144	TRUE	1	rhizosphere	OSBS	Fl	Chamaecrista	Cassieae	yes
strict	Strict single-dominant	nifH	TALL-22-Ro	TALL-22-Ro|nifH|consensus50|strict_single_dominant	Sinorhizobium	JERC-135-3-Rh|nifH|consensus50|strict_single_dominant	JERC-135-3-Rh	Microvirga	0.0505980421	FALSE	1	root	TALL	AL	Galactia	Diocleae	yes
strict	Strict single-dominant	nifH	JERC-91-1-Rh	JERC-91-1-Rh|nifH|consensus50|strict_single_dominant	Microvirga	JERC-135-3-Rh|nifH|consensus50|strict_single_dominant	JERC-135-3-Rh	Microvirga	0.0604225696	TRUE	1	rhizosphere	JERC	Georgia	Erythrina	Phaseoleae	yes
strict	Strict single-dominant	nifH	JERC-204-1-No	JERC-204-1-No|nifH|consensus50|strict_single_dominant	Bradyrhizobium	DEJU-60-Rh|nifH|consensus50|strict_single_dominant	DEJU-60-Rh	Sinorhizobium	0.028349958199999997	FALSE	1	nodule	JERC	Georgia	Lespedeza	Desmodieae	yes
strict	Strict single-dominant	nifH	JERC-197-1-No	JERC-197-1-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	TOOL-5-No|nifH|consensus50|strict_single_dominant	TOOL-5-No	Mesorhizobium	0.018038182899999998	TRUE	1	nodule	JERC	Georgia	Tephrosia	Millettieae	yes
strict	Strict single-dominant	nifH	TOOL-5-No	TOOL-5-No|nifH|consensus50|strict_single_dominant	Mesorhizobium	JERC-197-1-No|nifH|consensus50|strict_single_dominant	JERC-197-1-No	Mesorhizobium	0.018038182899999998	TRUE	1	nodule	TOOL	Alaska	Dryas	actinorhizal	yes
strict	Strict single-dominant	nifH	TOOL-8-Rh	TOOL-8-Rh|nifH|consensus50|strict_single_dominant	Microvirga	TOOL-5-No|nifH|consensus50|strict_single_dominant	TOOL-5-No	Mesorhizobium	0.0209878994	FALSE	1	rhizosphere	TOOL	Alaska	Astragalus	Galegeae	yes
strict	Strict single-dominant	nifH	OSBS-69-1-Rh	OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.0446287637	TRUE	1	rhizosphere	OSBS	FL	Lespedeza	Desmodieae	0
strict	Strict single-dominant	nifH	DSNY-61-4-Rh	DSNY-61-4-Rh|nifH|consensus50|strict_single_dominant	Mesorhizobium	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.0456290961	TRUE	1	rhizosphere	DSNY	Florida	Desmodium	Desmodieae	yes
strict	Strict single-dominant	nifH	TALL-9-2-Ro	TALL-9-2-Ro|nifH|consensus50|strict_single_dominant	Microvirga	ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	ORNL-12-1-Ro	Mesorhizobium	0.08709211459999999	FALSE	1	root	TALL	AL	Morella	actinorhizal	yes
