sample	target	length	covered_bases	percent_covered_from_pileup	mean_depth_from_pileup	median_depth_from_pileup	N_count	N_percent	mixed_positions	max_minor_allele_fraction	min_base_qual	min_map_qual	minor_count_threshold	minor_fraction_threshold	mixed_site_depth_threshold	mixed_positions_threshold	status
DEJU-43-No	nifH.fa	997	798	80.0401	2640.3430	11	199	19.9599	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-44-Ro	nifH.fa	997	828	83.0491	23.3751	10	169	16.9509	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-45-1-Ro	nifH.fa	997	828	83.0491	30.2477	9	169	16.9509	52	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-46-Ro	nifH.fa	997	828	83.0491	435.2156	6	169	16.9509	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-44-No	nifH.fa	997	830	83.2497	2878.3831	24	167	16.7503	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-48-No	nifH.fa	997	833	83.5507	55.3019	16	164	16.4493	40	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-50-No	nifH.fa	997	827	82.9488	130.4363	53	170	17.0512	51	0.4857	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-47-No	nifH.fa	997	833	83.5507	2742.3691	24	164	16.4493	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-51-1-Rh	nifH.fa	997	811	81.3440	578.3190	206	186	18.6560	47	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-52-1-No	nifH.fa	997	828	83.0491	27.8676	13	169	16.9509	24	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-54-No	nifH.fa	997	815	81.7452	45.1575	2	182	18.2548	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-54-Rh	nifH.fa	997	801	80.3410	74.3149	10	196	19.6590	13	0.4444	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-54-Ro	nifH.fa	997	795	79.7392	8.9950	9	202	20.2608	5	0.5000	20	10	5	0.2000	20	10	fail_high_N
DEJU-55-No	nifH.fa	997	832	83.4504	57.7292	42	165	16.5496	64	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-55-Rh	nifH.fa	997	833	83.5507	469.2558	209	164	16.4493	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-55-Ro	nifH.fa	997	801	80.3410	60.1244	11	196	19.6590	16	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-57-No	nifH.fa	997	832	83.4504	51.9007	51	165	16.5496	80	0.4889	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-5-1-Ro	nifH.fa	997	805	80.7422	3620.6891	4702	192	19.2578	33	0.4924	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-57-Rh	nifH.fa	997	833	83.5507	216.5567	48	164	16.4493	42	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-57-Ro	nifH.fa	997	835	83.7513	18.6409	19	162	16.2487	70	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-59-No	nifH.fa	997	811	81.3440	37.1334	23	186	18.6560	59	0.4918	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-59-Ro	nifH.fa	997	827	82.9488	18.5025	18	170	17.0512	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-58-Rh	nifH.fa	997	805	80.7422	1711.0662	811	192	19.2578	10	0.4925	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-60-Ro	nifH.fa	997	830	83.2497	48.2778	17	167	16.7503	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-6-1-No	nifH.fa	997	833	83.5507	36.7924	11	164	16.4493	37	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-60-Rh	nifH.fa	997	805	80.7422	2645.6289	1787	192	19.2578	8	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-62-1-No	nifH.fa	997	833	83.5507	2282.4604	13	164	16.4493	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DEJU-63-Rh	nifH.fa	997	805	80.7422	3001.2538	1771	192	19.2578	15	0.4891	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-63-No	nifH.fa	997	843	84.5537	2915.0070	20	154	15.4463	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-63-Ro	nifH.fa	997	792	79.4383	16.6189	11	205	20.5617	26	0.5000	20	10	5	0.2000	20	10	fail_high_N
DEJU-7-1-No	nifH.fa	997	832	83.4504	40.3982	33	165	16.5496	120	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-7-1-Rh	nifH.fa	997	820	82.2467	436.3270	220	177	17.7533	37	0.4637	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-9-1-Ro	nifH.fa	997	807	80.9428	473.8776	297	190	19.0572	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DEJU-8-1-Rh	nifH.fa	997	803	80.5416	979.3450	26	194	19.4584	10	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DELA-10-2-Ro	nifH.fa	997	803	80.5416	74.1013	75	194	19.4584	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-10-2-No	nifH.fa	997	827	82.9488	3001.8265	1274	170	17.0512	73	0.4915	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-11-3-Ro	nifH.fa	997	842	84.4534	2371.8826	1825	155	15.5466	44	0.4978	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-12-2-No	nifH.fa	997	838	84.0522	3240.5236	2189	159	15.9478	11	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-12-2-Rh	nifH.fa	997	804	80.6419	699.5476	207	193	19.3581	4	0.4480	20	10	5	0.2000	20	10	pass_single_dominant
DELA-13-1-No	nifH.fa	997	821	82.3470	3582.2317	3674	176	17.6530	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-11-3-No	nifH.fa	997	847	84.9549	4081.4283	5728	150	15.0451	29	0.4839	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-13-1-Rh	nifH.fa	997	803	80.5416	3330.9609	3665	194	19.4584	65	0.4927	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-1-3-Rh	nifH.fa	997	834	83.6510	5333.5306	7226	163	16.3490	5	0.4256	20	10	5	0.2000	20	10	pass_single_dominant
DELA-1-3-Ro	nifH.fa	997	833	83.5507	2691.7302	1661	164	16.4493	45	0.4783	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-No	nifH.fa	997	832	83.4504	3681.4142	3794	165	16.5496	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-Rh	nifH.fa	997	827	82.9488	4366.1484	5750	170	17.0512	24	0.4724	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-14-2-Ro	nifH.fa	997	833	83.5507	4113.4413	4514	164	16.4493	31	0.4704	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-No	nifH.fa	997	835	83.7513	3087.3029	3316	162	16.2487	81	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-Rh	nifH.fa	997	832	83.4504	3422.6820	3785	165	16.5496	80	0.4877	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-15-1-Ro	nifH.fa	997	832	83.4504	897.7342	712	165	16.5496	69	0.4933	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-16-No	nifH.fa	997	827	82.9488	2965.2367	43	170	17.0512	54	0.4872	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-16-Ro	nifH.fa	997	804	80.6419	2358.2728	1098	193	19.3581	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-1-3-No	nifH.fa	997	832	83.4504	5442.8887	7817	165	16.5496	0	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DELA-17-1-Ro	nifH.fa	997	814	81.6449	1646.5787	605	183	18.3551	25	0.4989	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-17-1-No	nifH.fa	997	834	83.6510	3001.2377	1613	163	16.3490	52	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-18-2-Rh	nifH.fa	997	828	83.0491	2715.3260	2576	169	16.9509	89	0.4950	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-18-2-Ro	nifH.fa	997	829	83.1494	233.4213	199	168	16.8506	50	0.4922	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-19-1-No	nifH.fa	997	841	84.3531	2747.0853	1797	156	15.6469	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-19-1-Rh	nifH.fa	997	824	82.6479	2057.9990	1123	173	17.3521	24	0.4968	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-19-1-Ro	nifH.fa	997	835	83.7513	1753.7192	1018	162	16.2487	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-20-1-No	nifH.fa	997	832	83.4504	1890.8385	408	165	16.5496	57	0.4959	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-20-1-Rh	nifH.fa	997	839	84.1525	2815.2528	2978	158	15.8475	65	0.4782	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-20-1-Ro	nifH.fa	997	833	83.5507	2827.5577	2771	164	16.4493	80	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-18-2-No	nifH.fa	997	830	83.2497	3887.5888	3240	167	16.7503	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-21-1-No	nifH.fa	997	814	81.6449	3751.7663	3848	183	18.3551	7	0.3333	20	10	5	0.2000	20	10	pass_single_dominant
DELA-21-1-Ro	nifH.fa	997	802	80.4413	2940.7713	1527	195	19.5587	11	0.4960	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-22-1-No	nifH.fa	997	834	83.6510	2765.9960	1325	163	16.3490	21	0.4862	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-22-1-Ro	nifH.fa	997	805	80.7422	51.8335	32	192	19.2578	56	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-2-2-No	nifH.fa	997	800	80.2407	826.2648	11	197	19.7593	4	0.4695	20	10	5	0.2000	20	10	pass_single_dominant
DELA-22-1-Rh	nifH.fa	997	834	83.6510	2134.2758	1630	163	16.3490	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-2-2-Ro	nifH.fa	997	816	81.8455	54.4443	6	181	18.1545	23	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-2-2-Rh	nifH.fa	997	830	83.2497	1087.6158	699	167	16.7503	43	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-23-2-Rh	nifH.fa	997	800	80.2407	2148.7222	1626	197	19.7593	13	0.4834	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-23-2-Ro	nifH.fa	997	825	82.7482	646.8305	347	172	17.2518	49	0.4615	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-23-2-No	nifH.fa	997	832	83.4504	3561.9840	2583	165	16.5496	28	0.4769	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-24-1-No	nifH.fa	997	832	83.4504	3118.9127	2508	165	16.5496	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-25-2-Ro	nifH.fa	997	824	82.6479	11.7312	8	173	17.3521	30	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-24-1-Rh	nifH.fa	997	833	83.5507	1842.7472	1368	164	16.4493	80	0.4962	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-26-3-Rh	nifH.fa	997	836	83.8516	5557.4694	7345	161	16.1484	15	0.3555	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-26-3-Ro	nifH.fa	997	829	83.1494	876.4935	914	168	16.8506	4	0.4274	20	10	5	0.2000	20	10	pass_single_dominant
DELA-26-3-No	nifH.fa	997	831	83.3501	5813.9228	7815	166	16.6499	21	0.4654	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-27-3-Rh	nifH.fa	997	841	84.3531	1445.2859	603	156	15.6469	67	0.4652	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-27-3-Ro	nifH.fa	997	800	80.2407	191.4293	59	197	19.7593	19	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-28-No	nifH.fa	997	842	84.4534	3319.9559	823	155	15.5466	6	0.4459	20	10	5	0.2000	20	10	pass_single_dominant
DELA-28-Rh	nifH.fa	997	834	83.6510	1149.7262	810	163	16.3490	75	0.4909	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-28-Ro	nifH.fa	997	836	83.8516	408.7412	240	161	16.1484	75	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-27-3-No	nifH.fa	997	832	83.4504	5818.5797	7648	165	16.5496	0	0.2500	20	10	5	0.2000	20	10	pass_single_dominant
DELA-29-1-No	nifH.fa	997	833	83.5507	5488.8857	7634	164	16.4493	39	0.4782	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-29-1-Ro	nifH.fa	997	831	83.3501	66.2849	33	166	16.6499	48	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-30-2-Rh	nifH.fa	997	833	83.5507	1424.2086	547	164	16.4493	52	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-30-2-Ro	nifH.fa	997	833	83.5507	1723.1083	454	164	16.4493	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-31-1-No	nifH.fa	997	842	84.4534	3832.7703	5046	155	15.5466	42	0.4720	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-31-1-Rh	nifH.fa	997	834	83.6510	2134.7793	949	163	16.3490	97	0.4887	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-31-1-Ro	nifH.fa	997	842	84.4534	48.1635	28	155	15.5466	94	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-32-1-No	nifH.fa	997	832	83.4504	5766.0010	7614	165	16.5496	7	0.4545	20	10	5	0.2000	20	10	pass_single_dominant
DELA-32-1-Ro	nifH.fa	997	832	83.4504	881.4544	385	165	16.5496	95	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-33-1-Rh	nifH.fa	997	831	83.3501	1149.0100	862	166	16.6499	38	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-33-1-Ro	nifH.fa	997	833	83.5507	2729.3761	1758	164	16.4493	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-3-3-No	nifH.fa	997	834	83.6510	3761.1876	3495	163	16.3490	18	0.4643	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-3-3-Rh	nifH.fa	997	836	83.8516	3710.3350	3198	161	16.1484	44	0.4800	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-3-3-Ro	nifH.fa	997	835	83.7513	2209.5065	921	162	16.2487	57	0.4673	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-29-1-Rh	nifH.fa	997	846	84.8546	5583.5627	7558	151	15.1454	20	0.4955	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-4-1-Ro	nifH.fa	997	799	80.1404	527.3521	182	198	19.8596	22	0.4740	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-5-1-No	nifH.fa	997	832	83.4504	2645.8195	44	165	16.5496	25	0.4545	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-4-1-No	nifH.fa	997	810	81.2437	2973.1023	690	187	18.7563	5	0.4851	20	10	5	0.2000	20	10	pass_single_dominant
DELA-6-3-No	nifH.fa	997	804	80.6419	1828.0832	21	193	19.3581	3	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DELA-6-3-Ro	nifH.fa	997	833	83.5507	2415.7292	1294	164	16.4493	21	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-8-2-Rh	nifH.fa	997	798	80.0401	208.1294	109	199	19.9599	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DELA-8-2-Ro	nifH.fa	997	833	83.5507	515.6640	67	164	16.4493	21	0.4706	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-7-3-No	nifH.fa	997	833	83.5507	3567.7252	2292	164	16.4493	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DELA-9-1-Ro	nifH.fa	997	845	84.7543	38.0040	29	152	15.2457	69	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DELA-9-1-No	nifH.fa	997	817	81.9458	5007.2477	6865	180	18.0542	0	0.1875	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-101-1-Rh	nifH.fa	997	836	83.8516	2151.3109	1216	161	16.1484	39	0.4838	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-101-1-No	nifH.fa	997	799	80.1404	2792.4102	285	198	19.8596	2	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-10-3-No	nifH.fa	997	820	82.2467	3368.0532	309	177	17.7533	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-10-3-Rh	nifH.fa	997	803	80.5416	248.6429	11	194	19.4584	1	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-12-2-No	nifH.fa	997	848	85.0552	2178.9589	63	149	14.9448	72	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-12-2-Ro	nifH.fa	997	836	83.8516	331.7723	208	161	16.1484	111	0.4926	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-13-1-No	nifH.fa	997	836	83.8516	2011.5817	34	161	16.1484	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-13-1-Rh	nifH.fa	997	834	83.6510	568.6600	233	163	16.3490	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-13-1-Ro	nifH.fa	997	804	80.6419	87.0993	35	193	19.3581	42	0.4924	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-14-1-No	nifH.fa	997	831	83.3501	2798.0020	1398	166	16.6499	22	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-14-1-Rh	nifH.fa	997	829	83.1494	1200.2207	73	168	16.8506	58	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-15-1-No	nifH.fa	997	828	83.0491	58.7793	51	169	16.9509	79	0.4836	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-15-1-Rh	nifH.fa	997	827	82.9488	27.4514	5	170	17.0512	7	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-15-1-Ro	nifH.fa	997	829	83.1494	39.8556	36	168	16.8506	92	0.4715	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-11-3-No	nifH.fa	997	820	82.2467	3224.1174	96	177	17.7533	35	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-17-3-Rh	nifH.fa	997	818	82.0461	36.0953	24	179	17.9539	66	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-17-3-No	nifH.fa	997	836	83.8516	2767.9418	911	161	16.1484	20	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-18-1-Ro	nifH.fa	997	835	83.7513	1205.6289	381	162	16.2487	32	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-18-1-No	nifH.fa	997	828	83.0491	1897.4835	52	169	16.9509	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-2-1-No	nifH.fa	997	836	83.8516	1557.6540	39	161	16.1484	25	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-20-1-No	nifH.fa	997	833	83.5507	488.0201	28	164	16.4493	68	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-2-1-Ro	nifH.fa	997	836	83.8516	221.7543	140	161	16.1484	71	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-24-1-Rh	nifH.fa	997	837	83.9519	3122.7583	2787	160	16.0481	53	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-24-1-Ro	nifH.fa	997	817	81.9458	2257.8195	1074	180	18.0542	52	0.4929	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-25-1-Rh	nifH.fa	997	827	82.9488	15.7182	12	170	17.0512	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-28-1-No	nifH.fa	997	820	82.2467	1102.0150	483	177	17.7533	51	0.4876	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-28-1-Ro	nifH.fa	997	831	83.3501	24.0481	6	166	16.6499	9	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-2-1-Rh	nifH.fa	997	831	83.3501	5617.8084	7323	166	16.6499	0	0.1282	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-29-1-Rh	nifH.fa	997	807	80.9428	71.6309	8	190	19.0572	15	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-29-1-No	nifH.fa	997	828	83.0491	1857.3290	45	169	16.9509	36	0.4792	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-30-1-No	nifH.fa	997	833	83.5507	1394.5366	240	164	16.4493	4	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-30-1-Ro	nifH.fa	997	830	83.2497	363.2999	320	167	16.7503	20	0.4960	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-31-1-Rh	nifH.fa	997	831	83.3501	22.2578	6	166	16.6499	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-31-1-Ro	nifH.fa	997	834	83.6510	264.8355	77	163	16.3490	72	0.4906	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-3-1-No	nifH.fa	997	832	83.4504	2305.9789	549	165	16.5496	54	0.4932	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-3-1-Rh	nifH.fa	997	796	79.8395	65.2568	11	201	20.1605	10	0.5000	20	10	5	0.2000	20	10	fail_high_N
DSNY-3-1-Ro	nifH.fa	997	836	83.8516	223.5296	35	161	16.1484	31	0.4857	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-34-1-No	nifH.fa	997	835	83.7513	2449.2989	602	162	16.2487	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-34-1-Rh	nifH.fa	997	834	83.6510	1569.4343	925	163	16.3490	71	0.4967	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-31-1-No	nifH.fa	997	835	83.7513	3517.4764	1694	162	16.2487	5	0.4615	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-36-1-No	nifH.fa	997	834	83.6510	569.7623	225	163	16.3490	70	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-36-1-Ro	nifH.fa	997	835	83.7513	111.9168	48	162	16.2487	78	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-36-1-Rh	nifH.fa	997	836	83.8516	2005.9970	1668	161	16.1484	51	0.4749	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-37-1-Rh	nifH.fa	997	834	83.6510	334.3761	215	163	16.3490	92	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-37-1-Ro	nifH.fa	997	828	83.0491	168.0832	103	169	16.9509	70	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-38-3-Ro	nifH.fa	997	837	83.9519	676.2207	382	160	16.0481	60	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-37-1-No	nifH.fa	997	829	83.1494	3218.9789	57	168	16.8506	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-39-4-Ro	nifH.fa	997	838	84.0522	1670.9298	1328	159	15.9478	78	0.4896	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-4-1-No	nifH.fa	997	833	83.5507	866.8365	31	164	16.4493	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-39-4-No	nifH.fa	997	818	82.0461	3561.3551	2675	179	17.9539	13	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-43-1-No	nifH.fa	997	835	83.7513	3035.4323	1545	162	16.2487	14	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-43-1-Rh	nifH.fa	997	808	81.0431	3391.8796	3134	189	18.9569	26	0.4458	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-48-1-Ro	nifH.fa	997	829	83.1494	328.6058	128	168	16.8506	17	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-49-2-Rh	nifH.fa	997	810	81.2437	3177.9218	1962	187	18.7563	13	0.4454	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-51-2-No	nifH.fa	997	834	83.6510	603.6680	59	163	16.3490	59	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-44-1-No	nifH.fa	997	827	82.9488	3988.4794	4541	170	17.0512	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-5-1-No	nifH.fa	997	833	83.5507	2005.4203	1033	164	16.4493	46	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-5-1-Rh	nifH.fa	997	800	80.2407	82.1545	21	197	19.7593	65	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-5-1-Ro	nifH.fa	997	834	83.6510	90.6169	42	163	16.3490	51	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-52-1-No	nifH.fa	997	807	80.9428	2701.7141	686	190	19.0572	12	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-56-1-Ro	nifH.fa	997	809	81.1434	1309.1555	855	188	18.8566	26	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
DSNY-57-1-Rh	nifH.fa	997	835	83.7513	1790.8164	341	162	16.2487	5	0.5000	20	10	5	0.2000	20	10	pass_single_dominant
DSNY-57-1-Ro	nifH.fa	997	834	83.6510	80.8646	45	163	16.3490	18	0.5000	20	10	5	0.2000	20	10	pass_mixed_possible_multitemplate
